TIC ID,TOI,Previous CTOI,Master,SG1A,SG1B,SG2,SG3,SG4,SG5,ESM,TSM,Predicted Mass (M_Earth),Time Series Observations,Spectroscopy Observations,Imaging Observations,TESS Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,Planet Name,Pipeline Signal ID,Source,Detection,RA,Dec,PM RA (mas/yr),PM RA err (mas/yr),PM Dec (mas/yr),PM Dec err (mas/yr),Epoch (BJD),Epoch (BJD) err,Period (days),Period (days) err,Duration (hours),Duration (hours) err,Depth (mmag),Depth (mmag) err,Depth (ppm),Depth (ppm) err,Planet Radius (R_Earth),Planet Radius (R_Earth) err,Planet Insolation (Earth Flux),Planet Equil Temp (K),Planet SNR,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,Stellar Metallicity,Stellar Metallicity err,Stellar Mass (M_Sun),Stellar Mass (M_Sun) err,Sectors,Date TOI Alerted (UTC),Date TOI Updated (UTC),Date Modified,Comments,RA (deg),Dec (deg),Mookodi Comp,SHOC Comp,Num Transits,Transit Times
941340744,3351.01,,3,4,3,3,1,4,4,,,317.0,0,0,0,PC,PC,10.9932,0.007,,1,qlp-s37-tois,QLP,10:51:39.94,-44:59:07.98,0.063,0.058,-7.869,0.06,2459327.23565,0.0005847,4.311529,0.0001052,2.699,0.1,10.714625,0.001832,9820.0,1.68729,15.9679,1.57675,364.211,1217.0,90.0,388.82,6.4115,6777.0,134.5,4.29,0.09,1.57,0.15,,,1.45,0.239271,"36,37",2021-06-09,2023-01-24,2023-01-25 00:00:00,,162.91641666666666,-44.98555,15,2,1,['2025-02-21T22:13:56.280' '2025-02-22T00:55:52.680']
186470510,3371.01,,3,4,3,3,3,4,4,19.7,66.5,87.82,0,0,1,PC,PC,11.5432,0.006,,1,spoc-s01-s65-b0A-PC,FAINT,08:50:47.8,-35:00:24.84,-6.6,2.1,6.3,2.2,2459963.843356,0.0019070525,3.50718421155907,0.00021866083,3.38330030782879,0.12247385,3.431917,0.13181,3155.92230232098,121.39443,11.2416379360703,0.34211588,2055.08094238952,1716.66929617277,22.391657,627.758,,7462.0,,,,1.85807001590729,,,,,,"8,35,61,62",2021-06-16,2024-09-09,2024-10-01 12:15:24,found in faint-star QLP search,132.69916666666668,-35.0069,32,2,2,"['2025-02-14T19:47:30.648' '2025-02-14T23:10:30.529'
 '2025-02-21T20:08:12.079' '2025-02-21T23:31:11.960']"
186459119,3373.01,,3,4,3,3,3,4,4,15.9,48.8,101.47,0,0,1,PC,PC,12.889,0.006,,1,qlp-s08-faintsearch,FAINT,08:50:30.71,-31:58:55.82,-0.814,0.023,-5.679,0.026,2459968.501117,0.0070003173,6.534605,5.91e-05,2.957,0.497,7.113107,0.022855,6530.0,21.0504,12.2512,0.940269,167.262,1001.0,8.0,677.509,8.216,5826.0,130.3,4.16,0.08,1.41,0.07,,,1.05,0.1326,"8,35,61",2021-06-16,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,132.62795833333334,-31.98217222222222,55,4,1,['2025-02-19T22:53:19.061' '2025-02-20T01:50:44.261']
185482513,3375.01,,5,5,5,5,5,5,5,13.2,42.3,43.16,0,0,0,PC,FP,12.6206,0.006,,1,qlp-s08-faintsearch,FAINT,08:40:12.52,-31:59:39.43,8.421,0.022,-11.26,0.031,2459279.83151,0.0045956,1.2368321,1.05e-05,2.144,0.486,2.097496,0.007459,1930.0,6.87011,7.3968,0.583536,3451.44,2135.0,10.0,735.596,9.045,6117.0,136.0,4.1,0.08,1.59,0.08,,,1.15,0.153425,"8,34,35",2021-06-16,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,130.05216666666666,-31.994286111111112,66,7,3,"['2025-02-12T23:01:32.828' '2025-02-13T01:10:11.228'
 '2025-02-17T21:45:42.002' '2025-02-17T23:54:20.402'
 '2025-02-22T20:29:51.176' '2025-02-22T22:38:29.576']"
184670625,3377.01,,5,5,5,5,5,5,5,84.5,69.3,317.0,0,0,0,PC,FP,12.5004,0.006,,1,qlp-s08-faintsearch,FAINT,08:30:40.82,-40:16:48.02,-2.163,0.03,-0.308,0.033,2459278.383405,0.0015559,0.5241284,2.1e-06,1.017,0.175,2.608899,1.268555,2400.0,1167.7,16.7968,7.37714,16094.6,3137.0,16.0,810.822,14.079,5860.0,135.1,3.88,0.08,1.95,0.1,,,1.06,0.134429,"8,34,35",2021-06-16,2024-08-22,2024-08-22 00:00:00,V-shaped; found in faint-star QLP search,127.67008333333332,-40.28000555555556,49,3,8,"['2025-02-14T18:54:17.513' '2025-02-14T19:55:18.713'
 '2025-02-15T20:03:46.901' '2025-02-15T21:04:48.101'
 '2025-02-16T21:13:16.288' '2025-02-16T22:14:17.488'
 '2025-02-17T22:22:45.676' '2025-02-17T23:23:46.876'
 '2025-02-18T23:32:15.063' '2025-02-19T00:33:16.263'
 '2025-02-20T00:41:44.451' '2025-02-20T01:42:45.651'
 '2025-02-24T17:54:26.695' '2025-02-24T18:55:27.895'
 '2025-02-25T19:03:56.082' '2025-02-25T20:04:57.282']"
133655284,3378.01,TIC 133655284.01,3,4,3,3,3,4,4,28.7,31.1,317.0,0,0,3,PC,PC,12.0588,0.009,,1,spoc-s01-s65-b0A-PC,FAINT,08:05:09.57,-41:11:15.42,-5.545,0.045,8.331,0.043,2459964.540864,0.0029189514,2.6101478,1.12e-05,4.36452033083966,0.18841113,3.09211,0.128645,2843.88720493222,118.47936,15.9448335195678,0.8425055,9842.10904067076,2540.33968412303,17.863028,915.563,22.8015,5320.0,103.6,4.21,1.97,2.69264006614685,0.118834,,,1.67,0.278136,"7,8,34,35,61,62",2021-06-16,2024-09-09,2024-09-10 00:00:00,found in faint-star QLP search,121.289875,-41.18761666666666,34,2,1,['2025-02-14T21:25:37.790' '2025-02-15T01:47:30.063']
175079720,3385.01,,5,5,5,5,5,5,5,10.0,51.4,21.13,0,0,1,PC,FP,12.4698,0.006,,1,qlp-s08-faintsearch,FAINT,07:43:29.88,-38:54:31.79,-11.066,0.031,0.834,0.036,2459274.96923,0.0027424,2.2623261,1.14e-05,3.048,0.606,3.196766,0.006476,2940.0,5.96474,4.86815,0.341372,1819.52,1819.0,20.0,343.21,2.1965,5786.0,131.1,4.56,0.07,0.89,0.04,,,1.04,0.129381,"7,8,34,35",2021-06-16,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,115.8745,-38.908830555555554,53,3,1,['2025-02-20T19:39:29.048' '2025-02-20T22:42:21.848']
174426662,3386.01,,3,4,3,3,3,4,4,11.7,52.9,22.46,0,0,1,PC,PC,12.4768,0.006,,1,qlp-s08-faintsearch,FAINT,07:37:16.23,-36:16:23.38,-3.873,0.047,-0.587,0.048,2458540.32689,0.0053967,0.8855539,0.0001508,1.034,0.356,2.064861,0.022062,1900.0,20.3194,5.05228,0.606624,1788.08,1811.0,9.0,511.818,8.048,6446.0,135.2,4.45,0.09,1.13,0.05,,,1.31,0.200585,"7,8",2021-06-16,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,114.317625,-36.27316111111111,52,2,4,"['2025-02-14T22:11:25.789' '2025-02-14T23:13:28.189'
 '2025-02-15T19:26:37.645' '2025-02-15T20:28:40.045'
 '2025-02-22T21:28:12.501' '2025-02-22T22:30:14.901'
 '2025-02-23T18:43:24.358' '2025-02-23T19:45:26.758']"
118072143,3387.01,,3,4,3,3,1,4,4,27.8,75.2,96.13,0,0,0,PC,PC,13.2877,0.006,,1,qlp-s08-faintsearch,FAINT,08:35:07.2,-18:14:40.22,-15.512,2.176,-30.573,2.25,2459962.824938,0.004414676,2.7678404,1.04e-05,2.225,0.241,9.991173,0.010022,9160.0,9.23063,,,535.934,1340.0,23.0,617.178,,5908.7,655.1,,,,,,,,,"8,34,61",2021-06-16,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search; no stellar radius; multiple stars in pixel; v-shaped,128.78000000000003,-18.24450555555556,50,9,1,['2025-02-25T17:43:01.779' '2025-02-25T19:56:31.779']
80174172,3392.01,,5,5,5,5,5,5,5,14.8,42.0,75.49,0,0,0,PC,FP,13.494,0.276,,1,qlp-s08-faintsearch,FAINT,08:05:43.09,-42:42:08.49,,,,,2459278.729272,0.0032416,1.1104301,6e-06,1.604,0.324,5.300452,0.015762,4870.0,14.5173,,,,,16.0,,,,,,,,,,,,,"7,8,34,35",2021-06-16,2024-08-22,2024-08-22 00:00:00,V-shaped; found in faint-star QLP search,121.42954166666668,-42.702358333333336,155,17,4,"['2025-02-15T18:07:10.733' '2025-02-15T19:43:25.133'
 '2025-02-16T20:46:11.893' '2025-02-16T22:22:26.293'
 '2025-02-17T23:25:13.054' '2025-02-18T01:01:27.454'
 '2025-02-25T17:58:21.179' '2025-02-25T19:34:35.579']"
153197346,3399.01,,5,5,5,5,5,5,5,13.0,16.7,317.0,0,0,0,PC,FP,13.509,0.006,,1,qlp-s08-faintsearch,FAINT,08:01:51.55,-24:46:57.42,-7.662,2.014,26.629,2.129,2458540.491991,0.0077846,2.642447,0.0007137,4.373,0.529,5.11499,0.011918,4700.0,10.9766,,,11564.4,2889.0,11.0,2056.31,,8779.8,363.6,,,,,,,,,"7,8",2021-06-16,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,120.46479166666668,-24.782616666666662,119,12,1,['2025-02-21T20:19:41.045' '2025-02-22T00:42:03.845']
410159011,3406.01,,3,4,3,3,3,4,4,36.0,40.4,317.0,0,1,1,PC,PC,12.8054,0.009,,1,qlp-s08-faintsearch,FAINT,08:53:47.33,-18:00:11.5,-6.49,0.036,4.988,0.035,2459279.359536,0.0018349,2.623354,7.9e-06,2.845,0.327,9.585813,0.00573,8790.0,5.27747,16.3338,0.913873,1425.08,1711.0,26.0,889.866,22.9975,6437.0,132.7,4.1,0.09,1.69,0.08,,,1.3,0.200143,"8,35",2021-06-16,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,133.44720833333332,-18.003194444444443,29,5,1,['2025-02-20T21:24:00.562' '2025-02-21T00:14:42.562']
437144507,3418.01,,3,4,3,3,3,4,4,,,66.93,0,6,1,PC,PC,11.8994,0.006,,1,spoc-s61-b0A,FAINT,08:13:05.89,-23:03:12.14,-0.644,1.147,4.764,1.162,2459963.751971,0.0033396797,7.30398688590329,0.0015306633,5.36501086026333,0.16602026,8.416818,0.234711,7722.20553780406,216.15338,,,184.052920679666,939.410538648387,29.098854,,,5308.5,84.8,,,,,,,,,"7,8,61",2021-06-16,2024-09-06,2024-09-07 00:00:00,found in faint-star QLP search; no stellar radius,123.27454166666666,-23.053372222222222,65,5,1,['2025-02-16T18:06:57.837' '2025-02-16T23:28:51.876']
293978434,3420.01,,5,5,5,5,5,5,5,10.4,33.8,49.11,0,0,1,PC,FP,12.6746,0.009,,1,qlp-s08-faintsearch,FAINT,08:09:43.39,-22:52:07.29,-0.864,0.038,5.231,0.036,2458540.862165,0.0083122,1.5971426,0.0004152,3.316,0.452,2.336846,0.004865,2150.0,4.4812,7.98964,0.593331,4957.19,2337.0,13.0,950.218,24.6015,6263.0,133.6,4.03,0.09,1.77,0.09,,,1.22,0.180295,"7,8",2021-06-16,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,122.43079166666666,-22.868691666666667,104,13,2,"['2025-02-12T19:05:38.809' '2025-02-12T22:24:36.409'
 '2025-02-20T18:45:04.412' '2025-02-20T22:04:02.012']"
145023816,3421.01,,3,4,3,3,1,4,4,19.0,25.2,317.0,0,0,0,PC,PC,13.35,0.007,,1,qlp-s08-faintsearch,FAINT,08:08:22.23,-30:05:43.62,-4.788,0.029,3.761,0.033,2459963.780552,0.004008561,2.8389301,2.35e-05,2.45,0.6,6.763444,0.023142,6210.0,21.3142,16.9204,,1669.46,1780.0,11.0,1787.36,66.045,7132.0,123.0,3.98,,2.14,,,,1.59,,"7,8,34,61",2021-06-16,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search; multiple stars in pixel,122.092625,-30.09545,72,7,2,"['2025-02-20T21:38:27.505' '2025-02-21T00:05:27.505'
 '2025-02-23T17:46:31.066' '2025-02-23T20:13:31.066']"
144970275,3423.01,,5,5,5,5,5,5,5,,,52.71,0,0,1,PC,FP,12.6067,0.016,,1,qlp-s08-faintsearch,FAINT,08:08:02.63,-31:11:21.7,-2.771,0.045,3.512,0.053,2459248.478713,0.0021161,2.5313424,1.04e-05,2.246,0.228,6.348366,0.00814,5830.0,7.49754,,,4500.49,2281.0,20.0,4030.62,526.145,9598.5,85.9,,,,,,,,,"7,8,34",2021-06-16,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,122.01095833333332,-31.18936111111111,50,5,1,['2025-02-22T18:24:48.269' '2025-02-22T20:39:33.869']
283702603,3424.01,,5,5,5,5,5,5,5,23.0,64.0,71.58,0,0,0,PC,FP,12.5772,0.006,,1,qlp-s08-faintsearch,FAINT,08:35:12.11,-27:24:27.34,-5.206,0.037,2.36,0.038,2459279.471354,0.0015184,0.6691882,2e-06,1.347,0.278,3.098766,0.008431,2850.0,7.76507,9.96751,0.734671,7244.35,2570.0,19.0,994.33,27.6765,6623.0,123.1,4.09,0.09,1.76,0.09,,,1.39,0.2319,"8,34,35",2021-06-16,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,128.80045833333332,-27.40759444444444,48,4,3,"['2025-02-13T00:52:16.139' '2025-02-13T02:13:05.339'
 '2025-02-23T17:50:21.906' '2025-02-23T19:11:11.106'
 '2025-02-25T18:01:15.488' '2025-02-25T19:22:04.688']"
144682439,3425.01,,3,4,3,3,1,4,4,18.1,51.9,54.43,0,0,0,PC,PC,13.0391,0.006,,1,qlp-s08-faintsearch,FAINT,08:06:39.22,-31:56:40.06,-2.943,0.025,7.36,0.027,2459963.115871,0.0037177454,0.765415,4.2e-06,1.389,0.276,2.979,0.010871,2740.0,10.0127,8.47671,,3287.18,2109.0,11.0,923.779,14.1015,6034.0,122.0,4.13,,1.51,,,,1.12,,"7,8,34,61",2021-06-16,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,121.66341666666666,-31.94446111111111,70,6,5,"['2025-02-12T19:36:24.782' '2025-02-12T20:59:45.182'
 '2025-02-15T21:05:12.206' '2025-02-15T22:28:32.606'
 '2025-02-18T22:33:59.630' '2025-02-18T23:57:20.030'
 '2025-02-22T18:24:58.910' '2025-02-22T19:48:19.310'
 '2025-02-25T19:53:46.334' '2025-02-25T21:17:06.734']"
394338713,3439.01,,3,4,3,3,1,4,4,24.7,66.8,126.04,0,0,0,PC,PC,13.4001,0.006,,1,qlp-s39-tois,FAINT,10:06:20.36,-79:22:36.44,4.43,0.033,-8.184,0.031,2459385.974629,0.0012674,5.9349921,2.37e-05,1.423,0.266,10.736555,0.020248,9840.0,18.6486,13.8526,,38.9292,695.0,21.0,591.628,6.852,5320.0,122.0,4.29,,1.13,,,,0.92,,"11,12,39",2021-06-16,2024-08-22,2024-08-22 00:00:00,V-shaped; found in faint-star QLP search,151.58483333333334,-79.37678888888888,45,4,2,"['2025-02-14T19:38:12.970' '2025-02-14T21:03:35.770'
 '2025-02-20T18:04:36.287' '2025-02-20T19:29:59.087']"
208030798,3440.01,,5,5,5,5,5,5,5,,,108.43,0,0,1,PC,FP,12.052,0.163,,1,qlp-s12-faintsearch,FAINT,16:17:19.25,-54:08:20.8,-5.538,0.158,-4.609,0.12,2458650.326066,0.005484,1.7167587,0.0013282,2.044,0.356,14.889355,0.05957,13620.0,54.8642,,,215.049,1066.0,10.0,7170.63,2645.94,3917.3,185.3,,,,,,,,,12,2021-06-16,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,244.33020833333336,-54.13911111111111,57,6,1,['2025-02-21T01:28:34.435' '2025-02-21T03:31:12.835']
392995938,3443.01,,3,4,3,3,3,4,4,28.3,55.3,131.35,0,0,1,PC,PC,11.672,0.011,,1,qlp-s38-tois,FAINT,14:33:06.82,-60:05:36.1,4.435,0.04,1.355,0.096,2459358.707236,0.0038395,1.0078907,7.5e-06,2.755,0.366,1.945209,0.003067,1790.0,2.82505,14.2534,1.05338,11995.5,2915.0,18.0,1025.24,43.0915,6808.0,152.5,3.51,0.09,3.52,0.2,,,1.47,0.25365,"11,12,38",2021-06-16,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,218.27841666666663,-60.09336111111112,40,5,2,"['2025-02-23T21:20:16.760' '2025-02-24T00:05:34.760'
 '2025-02-24T21:31:38.516' '2025-02-25T00:16:56.516']"
454361389,3465.01,,3,4,3,3,3,4,4,18.1,52.9,103.65,0,0,1,PC,PC,12.7896,0.009,,1,qlp-s39-tois,FAINT,11:12:36.57,-74:36:38.07,,,,,2460045.054533,0.0035333566,3.9563671,1.83e-05,3.396,0.223,4.711445,0.002815,4330.0,2.59282,,,483.791,1306.0,23.0,876.04,,5601.0,408.9,,,,,,,,,"11,12,37,39,64,65",2021-06-16,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search; no stellar radius,168.15237499999998,-74.610575,54,5,2,"['2025-02-18T23:29:39.051' '2025-02-19T02:53:24.651'
 '2025-02-22T22:26:49.168' '2025-02-23T01:50:34.768']"
453289469,3467.01,,5,5,5,5,5,5,5,21.0,42.7,61.5,0,0,0,PC,FP,12.8492,0.006,,1,qlp-s12-faintsearch,FAINT,09:52:46.49,-76:09:57.09,-24.132,0.028,5.231,0.026,2458652.436812,0.0029969,0.7799194,5.3e-05,1.543,0.196,2.086617,0.003852,1920.0,3.54741,9.09676,0.647777,2609.72,1991.0,15.0,715.534,7.67,5473.0,128.0,3.8,0.08,2.04,0.11,,,0.96,0.128204,"10,11,12",2021-06-16,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,148.19370833333335,-76.16585833333333,18,0,5,"['2025-02-15T00:44:24.089' '2025-02-15T02:16:58.889'
 '2025-02-15T19:27:29.125' '2025-02-15T21:00:03.925'
 '2025-02-18T22:19:49.270' '2025-02-18T23:52:24.070'
 '2025-02-22T01:12:09.415' '2025-02-22T02:44:44.215'
 '2025-02-22T19:55:14.451' '2025-02-22T21:27:49.251']"
282091493,3468.01,,5,5,5,5,5,5,5,17.7,59.2,54.9,0,0,0,PC,FP,13.5709,0.006,,1,qlp-s12-faintsearch,FAINT,09:01:10.07,-75:05:17.5,-29.443,0.037,30.294,0.047,2458647.685514,0.0030665,3.3789946,0.0002786,3.332,0.3,12.173955,0.011879,11150.0,10.9407,8.56973,,333.667,1190.0,18.0,388.495,3.066,4809.0,122.0,4.51,,0.82,,,,0.78,,"10,11,12",2021-06-16,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,135.29195833333335,-75.08819444444444,45,3,2,"['2025-02-15T19:39:02.742' '2025-02-15T22:58:57.942'
 '2025-02-25T22:56:18.142' '2025-02-26T02:16:13.342']"
275562670,3472.01,,5,5,5,5,5,5,5,87.3,195.2,126.24,0,0,0,PC,FP,13.5159,0.007,,1,qlp-s12-faintsearch,FAINT,16:02:08.85,-52:02:05.32,-10.025,0.063,-10.515,0.045,2458651.449273,0.0028281,1.5810556,0.0003538,2.437,0.197,36.81563,0.041324,33340.0,38.0604,13.941,,1668.68,1780.0,21.0,409.504,4.608,5985.0,122.0,4.72,,0.76,,,,1.1,,12,2021-06-16,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,240.536875,-52.03481111111111,138,11,1,['2025-02-23T23:40:43.637' '2025-02-24T02:06:56.837']
310294189,3498.01,,3,4,3,3,3,4,4,9.3,56.3,20.04,0,0,1,PC,PC,12.0475,0.006,,1,qlp-s38-tois,SPOC,12:20:33.19,-62:24:05.79,-4.232,0.04,-30.494,0.038,2459353.243502,0.0040415,4.8768783,5.39e-05,4.024,1.015,4.133657,0.011142,3800.0,10.2625,4.71563,0.438282,295.298,1154.0,15.0,165.222,0.724,4562.0,120.541,4.54562,0.0962475,0.75,0.06,,,0.72,0.0869566,"11,37,38",2021-06-21,2022-03-22,2022-12-14 12:09:24,likely blended binary; significant secondary,185.13829166666667,-62.40160833333333,68,1,1,['2025-02-21T22:32:39.777' '2025-02-22T02:34:06.177']
289988797,4178.01,,5,5,5,5,5,5,5,65.7,179.2,69.61,0,2,3,EB,FP,10.0415,0.006,,1,qlp-s46-tois,QLP,12:48:31.95,-13:39:12.17,-64.101,0.081,-23.867,0.049,2459576.857352,0.0003848,2.2042212,1.3e-06,1.011,0.27,4.624212,0.001685,4250.0,1.55179,9.78883,0.537635,97.961,876.0,14.0,197.507,2.1175,5702.0,130.2,4.14,0.08,1.42,0.07,,,1.016,0.132269,"10,37,46",2021-06-29,2022-03-11,2022-12-14 12:09:24,TFOP FP (SEB2),192.133125,-13.653380555555556,5,2,1,['2025-02-20T22:33:14.910' '2025-02-20T23:33:54.510']
126864892,4212.01,,3,5,5,3,3,4,4,37.3,145.0,317.0,0,2,1,PC,APC,11.974,0.019,,1,qlp-s07-faintsearch,FAINT,07:45:31.71,-25:59:04.89,-6.1,3.0,0.3,2.6,2459252.978961,0.0033543,2.3485025,1.25e-05,1.804,0.282,3.338337,0.007406,3070.0,6.82139,,,2588.32,1987.0,12.0,1051.92,,8807.8,421.8,,,,,,,,,"7,34",2021-07-12,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,116.382125,-25.984691666666667,42,4,1,['2025-02-18T22:51:31.262' '2025-02-19T00:39:45.662']
108939482,4217.01,,5,5,5,5,5,5,5,25.3,70.8,80.42,0,0,0,EB,FP,13.5295,0.01,,1,spoc-s61-b0A,FAINT,07:30:55.16,-28:41:03.36,-6.705,0.031,3.376,0.035,2459963.592775,0.0027627256,1.18703366694639,0.00023505975,2.7329028614651,0.2345905,8.900962,0.663192,8164.57625528385,610.63605,10.6747148577334,0.9626542,3443.56046175264,1953.76208668875,10.483797,927.754,19.568,6325.0,122.0,4.41,,1.1588499546051,,,,1.25,,"7,61",2021-07-12,2024-09-08,2024-09-08 00:00:00,found in faint-star QLP search; centroid offset centered on TIC 108939491 (Tmag~16.3) in spoc-s61-b0A; TIC 108939491 Gaia EB candidate at 2xP. Retired as NEB.,112.72983333333332,-28.684266666666662,84,6,2,"['2025-02-17T22:11:09.891' '2025-02-18T00:55:08.341'
 '2025-02-23T20:37:48.435' '2025-02-23T23:21:46.886']"
319282294,4229.01,,5,5,5,5,5,5,5,21.7,31.1,317.0,0,0,0,PC,FP,13.5964,0.017,,1,qlp-s07-faintsearch,FAINT,07:21:10.63,-09:30:02.15,-1.076,0.043,1.827,0.035,2458514.968282,0.0057169,1.1385671,0.0004625,1.897,0.332,6.774369,0.025689,6220.0,23.6598,16.0326,,13181.3,2985.0,11.0,2348.86,165.835,9024.0,123.0,4.19,,2.0,,,,2.28,,7,2021-07-12,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,110.29429166666668,-9.500597222222222,57,3,2,"['2025-02-13T19:59:51.406' '2025-02-13T21:53:40.606'
 '2025-02-21T19:16:36.788' '2025-02-21T21:10:25.988']"
126357909,4232.01,,5,5,5,5,5,5,5,23.2,73.7,52.56,0,0,0,PC,FP,13.5184,0.006,,1,qlp-s07-faintsearch,FAINT,07:43:14.3,-26:14:21.45,-17.136,0.028,8.553,0.032,2458513.957617,0.0057291,1.2247985,0.0005312,1.645,0.33,8.326874,0.039885,7640.0,36.7347,8.32531,,1294.24,1670.0,12.0,591.382,7.0885,5699.0,122.0,4.55,,0.89,,,,1.015,,7,2021-07-12,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,115.80958333333334,-26.239291666666663,97,10,2,"['2025-02-16T23:02:10.190' '2025-02-17T00:40:52.190'
 '2025-02-21T20:37:00.552' '2025-02-21T22:15:42.552']"
113295476,4233.01,,3,4,3,3,1,4,4,26.9,26.7,317.0,0,0,0,PC,PC,13.5689,0.009,,1,qlp-s07-faintsearch,FAINT,07:33:03.98,-30:06:14.75,-5.172,0.026,9.271,0.031,2458514.824342,0.005891,1.820443,0.0009277,2.643,0.605,7.987757,0.039909,7330.0,36.7573,16.6319,,2155.48,1898.0,10.0,1469.53,37.92,6079.0,122.0,3.92,,1.94,,,,1.14,,7,2021-07-12,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,113.26658333333332,-30.104097222222222,119,14,2,"['2025-02-12T19:49:05.016' '2025-02-12T22:27:39.816'
 '2025-02-23T17:57:42.667' '2025-02-23T20:36:17.467']"
36227841,4236.01,,3,4,3,3,3,4,4,110.6,125.3,317.0,0,0,1,PC,PC,12.7411,0.006,,1,spoc-s01-s65-b0A-PC,FAINT,09:59:24.92,-45:26:57.67,-6.003,0.028,3.499,0.026,2459988.448188,0.0014758672,0.402140081734837,2.1154568e-05,1.14321073649465,0.14394735,3.629351,0.300074,3337.1746960894,276.33997,22.9091655774022,41.55986,17100.1,3185.0,13.519119,1171.09,22.815,6115.0,127.4,3.72,0.08,2.44753003120422,0.118634,,,1.15,0.154203,"9,36,62,63",2021-07-12,2024-09-06,2024-10-01 12:15:24,found in faint-star QLP search; v-shaped; possible offset to N; period likely too short for this host,149.8538333333333,-45.449352777777776,36,4,14,"['2025-02-13T00:21:39.430' '2025-02-13T01:30:14.989'
 '2025-02-13T19:39:49.237' '2025-02-13T20:48:24.795'
 '2025-02-15T00:37:03.946' '2025-02-15T01:45:39.504'
 '2025-02-15T19:55:13.752' '2025-02-15T21:03:49.310'
 '2025-02-17T00:52:28.461' '2025-02-17T02:01:04.020'
 '2025-02-17T20:10:38.267' '2025-02-17T21:19:13.826'
 '2025-02-19T01:07:52.976' '2025-02-19T02:16:28.535'
 '2025-02-19T20:26:02.782' '2025-02-19T21:34:38.341'
 '2025-02-21T01:23:17.492' '2025-02-21T02:31:53.050'
 '2025-02-21T20:41:27.298' '2025-02-21T21:50:02.856'
 '2025-02-23T01:38:42.007' '2025-02-23T02:47:17.566'
 '2025-02-23T20:56:51.813' '2025-02-23T22:05:27.372'
 '2025-02-25T01:54:06.522' '2025-02-25T03:02:42.081'
 '2025-02-25T21:12:16.328' '2025-02-25T22:20:51.887']"
269568703,4249.01,,3,4,3,3,1,4,4,,,317.0,0,0,0,PC,PC,13.551,0.006,,1,spoc-s01-s65-b0A-PC,FAINT,07:57:55.37,-52:39:03.72,-4.533,2.951,8.446,2.951,2459964.150498,0.004681895,6.7726259720826,0.00079169567,4.59200900479438,0.36717784,9.384791,0.698757,8606.46235912506,643.37177,19.1292,4.51001,203.55412335761,963.362475002848,18.037144,,,4360.5,271.1,,,2.12,0.25,,,,,"7,8,9,61,62,63",2021-07-12,2024-09-06,2024-09-06 00:00:00,V-shaped; found in faint-star QLP search,119.48070833333334,-52.65103333333333,53,6,1,['2025-02-22T20:40:39.302' '2025-02-23T01:16:10.534']
92744152,4254.01,,3,4,3,3,3,4,4,34.8,71.5,129.38,0,0,1,PC,PC,12.5347,0.006,,1,spoc-s01-s65-b0A-PC,FAINT,08:35:42.6,-53:49:41.74,-2.955,0.035,4.388,0.04,2459963.44296,0.0010354024,1.1462769,3.7e-06,2.78346805964148,0.11742376,4.415125,0.124842,4058.22321726357,114.97667,14.1198098917593,0.8756648,12500.9173208098,2696.84024330657,22.594902,955.191,16.9245,6416.0,137.0,3.9,0.09,2.11854004859924,0.0956183,,,1.29,0.199098,"8,9,35,36,61,62",2021-07-12,2024-09-06,2024-09-06 00:00:00,found in faint-star QLP search,128.9275,-53.82826111111111,54,5,3,"['2025-02-16T20:47:50.420' '2025-02-16T23:34:50.905'
 '2025-02-23T17:51:40.365' '2025-02-23T20:38:40.850'
 '2025-02-24T21:22:18.689' '2025-02-25T00:09:19.174']"
