TIC ID,TOI,Previous CTOI,Master,SG1A,SG1B,SG2,SG3,SG4,SG5,ESM,TSM,Predicted Mass (M_Earth),Time Series Observations,Spectroscopy Observations,Imaging Observations,TESS Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,Planet Name,Pipeline Signal ID,Source,Detection,RA,Dec,PM RA (mas/yr),PM RA err (mas/yr),PM Dec (mas/yr),PM Dec err (mas/yr),Epoch (BJD),Epoch (BJD) err,Period (days),Period (days) err,Duration (hours),Duration (hours) err,Depth (mmag),Depth (mmag) err,Depth (ppm),Depth (ppm) err,Planet Radius (R_Earth),Planet Radius (R_Earth) err,Planet Insolation (Earth Flux),Planet Equil Temp (K),Planet SNR,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,Stellar Metallicity,Stellar Metallicity err,Stellar Mass (M_Sun),Stellar Mass (M_Sun) err,Sectors,Date TOI Alerted (UTC),Date TOI Updated (UTC),Date Modified,Comments,RA (deg),Dec (deg),Mookodi Comp,SHOC Comp
14344979,1927.01,,5,5,5,5,5,5,5,67.5,84.3,317.0,0,1,0,KP,KP,12.3353,0.007,,1,spoc-s01-s72-b0A-KP,QLP,10:55:09.32,-00:44:13.44,-28.12,0.067,24.033,0.052,2459255.860453,0.00029375023,4.11177308955965,2.8561335e-06,2.15756476230473,0.024154043,24.172719,0.317864,22017.8853537156,292.72113,15.4112805244162,0.7490635,268.717615074609,1032.62773078853,112.168434,325.377,3.932,5424.8,104.8,4.49,0.07,0.916163980960846,0.0434171,-0.49,0.0252237,0.94,0.111905,"35,45,46,72",2020-05-29,2024-11-26,2024-12-13 12:15:41,WASP-183 b,163.78883333333332,-0.7370666666666666,3,0
207077681,1928.01,,5,5,5,5,5,5,5,73.8,58.2,317.0,0,1,1,KP,KP,12.3119,0.006,,1,spoc,QLP,21:23:03.09,-40:02:54.38,-3.337,0.125,-39.852,0.118,2459061.944577,0.0007090417,2.27857495182227,0.00013180774,2.15982499501818,0.05826318,14.910224,0.295156,13638.9588751358,271.81192,14.7731999073482,1.1305058,775.884856591129,1346.07441132681,29.033724,355.513,10.3715,4879.0,4879.8,4.5,2.0,1.21163,0.0878214,,,0.81,0.0967955,28,2020-05-29,2020-10-01,2022-12-14 12:09:24,WASP-144 b,320.762875,-40.04843888888889,10,3
157266693,1929.01,,5,5,5,5,5,5,5,36.4,40.5,317.0,0,0,0,KP,KP,13.1648,0.006,,1,qlp,QLP,11:46:30.8,-33:51:36.27,-35.023,0.028,-4.597,0.022,2459329.357403,0.0006788,3.8537616,6.9e-06,3.392,0.136,20.440183,0.004082,18650.0,3.75954,14.7144,,471.61,1298.0,73.0,585.77,8.383,5697.0,122.0,4.39,,1.06,,,,1.01,,"10,36,37",2020-05-29,2021-11-10,2022-12-14 12:09:24,HATS-53 b,176.62833333333333,-33.860075,18,3
160578764,1930.01,,5,5,5,5,5,5,5,38.5,97.3,110.21,0,0,0,KP,KP,12.1014,0.006,,1,qlp-s38-tois,QLP,14:54:38.09,-38:44:40.37,0.723,0.072,-1.53,0.063,2459355.488108,0.0008683,2.8786641,4.8e-06,2.207,0.078,9.498187,0.004386,8710.0,4.03981,12.863,0.793497,471.142,1297.0,45.0,508.885,16.1435,6017.0,133.0,4.22,0.08,1.35,0.08,,,1.11,0.147177,"11,38",2020-05-29,2022-10-04,2022-12-14 12:09:24,WASP-192 b,223.65870833333335,-38.744547222222224,19,1
162922904,1931.01,,5,5,5,5,5,5,5,16.1,42.8,89.31,0,0,0,KP,KP,12.0233,0.006,,1,qlp,QLP,11:27:22.81,-44:05:19.33,-8.427,0.045,-2.262,0.037,2459331.431765,0.0017149,3.8186276,1.7e-05,4.282,0.295,3.523496,0.001719,3240.0,1.58294,11.3749,0.650895,1200.24,1639.0,26.0,757.84,19.2795,6090.0,126.9,3.88,0.08,2.03,0.1,,,1.14,0.157535,"10,36,37",2020-05-29,2021-11-10,2022-12-14 12:09:24,WASP-171 b,171.84504166666665,-44.08870277777778,42,4
386259537,1932.01,,5,5,5,5,5,5,5,41.5,54.0,317.0,0,0,0,KP,KP,11.3299,0.007,,1,spoc,QLP,08:29:32.94,-12:56:41.17,-13.184,0.055,-3.821,0.072,2459228.937203,0.002445501,5.61077370946175,0.000892512,6.33848342972248,0.13103706,7.246107,0.182383,6651.68991692491,167.96667,18.3701735579629,1.0335122,1486.85789580685,1583.75177792991,20.09366,627.066,13.859,6013.5,210.8,4.17,1.75,2.21327,0.111191,,,1.17,0.159531,"7,8,34",2020-05-29,2021-03-11,2022-12-14 12:09:24,WASP-169 b,127.38725,-12.944769444444445,4,0
172598832,1933.01,,5,5,5,5,5,5,5,18.2,18.9,317.0,0,0,0,KP,KP,12.941,0.007,,1,spoc,QLP,06:42:17.1,-29:46:36.41,-4.344,0.024,5.595,0.029,2459201.975798,0.0034967167,3.26331647416721,0.0008269975,5.28143373910057,0.29875922,5.454926,0.265991,5011.57250272436,244.95656,15.0902486248657,1.2484235,3163.37622170461,1912.74669849736,12.848363,1342.29,31.095,6561.0,127.4,3.93,0.09,2.08347,0.100789,,,1.36,0.230575,33,2020-05-29,2021-02-19,2022-12-14 12:09:24,,100.57124999999999,-29.776780555555554,30,2
125739286,1934.01,,5,5,5,5,5,5,5,87.5,127.9,317.0,0,0,0,KP,KP,10.5288,0.006,,1,qlp-s38-tois,QLP,14:20:29.46,-31:12:07.45,-21.736,0.093,-0.858,0.09,2459351.553003,0.0003127,4.5111234,3e-06,4.525,0.041,12.195915,0.000235,11170.0,0.216648,18.5483,0.961946,1085.35,1599.0,176.0,356.391,8.0225,6540.6,261.8,4.26,0.11,1.71,0.09,-0.29,0.1,1.34,0.218871,"11,38",2020-05-29,2022-10-04,2022-12-14 12:09:24,WASP-179 aka NGTS-2,215.12275,-31.202069444444444,9,2
176685457,1935.01,,5,5,5,5,5,5,5,19.5,64.1,87.67,0,0,2,KP,KP,12.2682,0.007,,1,qlp,QLP,09:27:40.95,-19:20:51.53,-6.078,0.057,1.723,0.063,2459272.947539,0.0014894,4.4352884,1.28e-05,1.89,0.21,6.98197,0.005678,6410.0,5.22977,11.2110231199289,1.5134789,196.663,1365.12323866296,23.0,609.128,15.5615,6245.0,124.1,4.24,0.09,1.38,0.07,,,1.21,0.173616,"8,35",2020-05-29,2021-06-11,2022-12-14 12:09:24,NGTS-9b,141.92062499999997,-19.34764722222222,10,0
178289267,1936.01,,5,5,5,5,5,5,5,77.6,202.2,110.01,0,0,2,KP,KP,11.7076,0.007,,1,qlp,QLP,04:03:47.59,-19:03:24.55,-12.664,0.046,-14.115,0.04,2459167.711102,0.0002561,2.3506186,1e-06,2.369,0.032,17.446053,0.000347,15940.0,0.319376,12.801,0.662199,570.233,1361.0,160.0,279.485,3.084,5593.0,124.5,4.46,0.08,0.97,0.05,,,0.99,0.130149,"4,5,31",2020-05-29,2021-02-01,2022-12-14 12:09:24,HATS-57 b,60.94829166666666,-19.056819444444447,5,1
383531859,1977.01,,5,5,5,5,5,5,5,32.8,72.7,317.0,0,0,1,EB,FP,9.5918,0.006,,1,qlp,QLP,14:24:35.45,-60:23:00.96,-2.1,1.5,-2.2,1.5,2459352.185799,0.0025185,17.0614756,7.55e-05,3.384,0.341,2.968113,0.06056,2730.0,55.776,17.1048026705141,10.311735,425.866990397294,1158.61259207514,27.0,437.902,,9184.7,290.3,4.09,1.38,2.14182996749878,,,,,,"11,38",2020-06-17,2021-09-24,2022-12-14 12:09:24,crowded field; eccentric EB; TFOP FP; retired as NEB,216.14770833333333,-60.3836,3,0
127793615,1980.01,,5,5,5,5,5,5,5,39.4,56.3,317.0,0,0,0,PC,FP,10.9805,0.006,,1,qlp,QLP,14:33:04.82,-43:17:54.64,-28.197,0.136,-25.698,0.158,2458604.91156,0.00158,9.27898,0.00103,6.514,0.315,9.837776,0.002737,9020.0,2.52091,15.0807,0.893189,1058.72,1589.0,56.0,343.388,12.2075,5898.8,138.4,4.08,0.48,1.45,0.08,,,1.22,0.179734,11,2020-06-17,2020-06-17,2022-12-14 12:09:24,possibly 2x period,218.27008333333333,-43.29851111111111,24,5
457939414,1990.01,,5,5,5,5,5,5,5,86.0,263.2,95.18,0,0,3,PC,FP,10.1574,0.006,,1,spoc,QLP,10:34:40.95,-59:44:54.54,-15.942,0.046,7.618,0.045,2459281.710853,0.0040747663,3.78995239619699,0.0010899372,5.52684011419759,0.20403641,4.728279,0.342822,4345.43734321077,315.7013,11.7871267235434,6.0611277,602.159080942888,1263.41945336029,12.181036,171.127,0.725,5579.5,213.4,4.22,2.01,1.10456001758575,0.0517186,,,1.14,0.155013,"10,36",2020-06-17,2020-06-17,2022-12-14 12:09:24,Crowded field; secondary; synchronized; TFOP FP; retired as EB,158.67062499999997,-59.74848333333333,15,0
100566492,2198.01,,5,5,5,5,5,5,5,54.7,75.9,317.0,0,0,2,KP,KP,11.117,0.006,,1,spoc,SPOC,20:38:02.7,-48:27:43.5,5.826,0.045,-4.801,0.043,2459040.905327,0.0010243284,4.9549631089896,0.00048052883,5.95651744682186,0.0824554,8.979431,0.153882,8236.25668013868,141.72084,18.4504689489667,0.8623694,1489.554279456,1584.46931478629,39.513443,523.756,8.6515,6282.4,105.629,3.92936,0.0781092,1.99207,0.0877286,-0.305,0.0848528,1.23,0.173846,27,2020-09-18,2020-09-18,2022-12-14 12:09:24,WASP-88 b,309.51125,-48.46208333333334,8,0
369455629,2199.01,,5,5,5,5,5,5,5,23.6,79.3,55.81,0,1,1,KP,KP,11.4513,0.006,,1,spoc,SPOC,20:46:41.6,-41:49:15.54,30.957,0.061,-21.65,0.044,2459038.510574,0.0011443137,3.3771113715336,0.00032571607,2.45080293392771,0.15682563,4.913368,0.178218,4515.155077012,164.13101,8.61101064937116,1.0350502,756.260950190805,1337.48114578991,22.106583,327.602,4.536,5614.86,109.556,4.21917,0.0767334,1.28017,0.0636181,0.32079,0.059579,0.99,0.126344,27,2020-09-18,2020-09-18,2022-12-14 12:09:24,WASP-182 b,311.67333333333335,-41.82098333333334,8,1
355600246,2203.01,,3,5,5,3,3,4,4,70.0,103.2,317.0,0,0,3,PC,APC,12.3775,0.006,,1,spoc,SPOC,21:40:25.1,-54:02:03.22,2.296,0.072,-3.084,0.08,2459038.655122,0.00060857314,3.05630996854852,6.436612e-05,3.07083723109567,0.040375493,18.956851,0.226647,17308.3639677753,208.72813,20.0727443391281,1.1771129,1530.29711601003,1595.19466869212,55.824924,701.717,27.4775,6344.0,130.27,4.21787,0.0889385,1.44638001918793,0.0837563,,,1.26,0.19153,"27,28",2020-09-18,2021-10-14,2022-12-14 12:09:24,Two peaks in the Coralie spectra. Retired as APC/PC/SM,325.1045833333334,-54.03422777777777,8,0
467971286,2204.01,,5,5,5,5,5,5,5,31.7,87.0,73.11,0,0,0,KP,KP,13.191,0.006,,1,spoc,SPOC,19:17:11.38,-60:53:30.34,8.699,0.027,-17.887,0.023,2459037.141234,0.001176831,2.22505138138042,0.00020055255,2.3678870525181,0.11637804,14.366184,0.434915,13144.5900549739,400.49127,10.0926189124578,0.5832302,470.746652310442,1188.00032546898,22.531944,414.537,3.516,5103.0,122.0,4.48023,,0.883426,,,,0.86,,27,2020-09-18,2020-09-18,2022-12-14 12:09:24,HATS-69 b,289.2974166666667,-60.89176111111111,50,2
381856447,2206.01,,5,5,5,5,5,5,5,173.7,437.8,78.26,0,1,1,KP,KP,10.7218,0.006,,1,spoc,SPOC,21:29:00.9,-58:50:10.13,107.107,0.043,11.185,0.042,2459037.77354,0.00032288584,1.76901210452915,4.5569614e-05,1.01729533190574,0.02873108,11.032892,0.25304,10110.2139841288,233.03137,10.5045599223283,3.8474433,313.401165790737,1073.11162963111,63.949917,91.299,0.2409,4683.0,128.9,4.62,0.09,0.701795,0.0530779,,,0.75,0.0887353,27,2020-09-18,2020-09-17,2022-12-14 12:09:24,WASP-145 A b,322.25375,-58.83614722222222,6,0
1990842033,2243.01,,3,5,5,3,3,4,4,18.4,174.4,23.66,0,0,1,PC,APC,10.8068,0.006,,1,qlp,QLP,20:41:56.07,-38:52:40.83,-9.515,1.638,-8.567,1.751,2459040.094,0.00137,5.41418,0.00069,4.428,0.136,8.556658,0.00152,7850.0,1.40014,,,816.558,1489.0,81.0,128.552,20.6045,6664.0,235.8,,,,,,,,,27,2020-08-25,2020-09-18,2022-12-14 12:09:24,Rp/R* is 0.08; two stars in pixel; no stellar radius,310.48362499999996,-38.878008333333334,5,1
376168473,2247.01,,5,5,5,5,5,5,5,16.4,161.7,21.44,0,0,1,PC,FA,10.787,0.019,,1,qlp,QLP,20:41:56.07,-38:52:40.81,11.1,2.3,-10.0,2.3,2459040.0943,0.00123,5.41402,0.0007,4.418,0.142,8.480058,0.001753,7780.0,1.61482,15.9563,,694.699,,82.0,325.492,,6394.3,,,,1.75,,-0.06,0.12,,,27,2020-09-18,2020-08-25,2022-12-14 12:09:24,phantom join with 1990842033; TFOP APC,310.48362499999996,-38.87800277777778,5,1
180991313,2330.01,TIC 180991313.01,5,5,5,5,5,5,5,44.5,119.0,94.0,0,0,0,KP,KP,11.8699,0.006,,1,qlp,CTOI,11:31:26.07,-41:41:22.26,-13.442,0.05,2.269,0.04,2459329.30801,0.0004237,2.2088214,2.2e-06,2.544,0.089,8.469116,0.000839,7770.0,0.772966,11.6656,0.536794,1052.08,1586.0,99.0,416.784,5.6845,5960.4,104.5,4.27,0.08,1.26,0.06,0.0136379,0.0655032,1.09,0.132846,"10,36,37",2020-10-23,2021-11-10,2022-12-14 12:09:24,brown dwarf; WASP 128b; 37 Mjup; CTOI from Marco Montalto,172.85862500000002,-41.68951666666666,5,1
405452527,2349.01,TIC 405452527.01,3,5,5,3,4,4,4,47.0,95.4,317.0,0,2,2,PC,APC,11.8929,0.007,,1,qlp-s35-tois,CTOI,09:33:02.24,-13:49:50.28,-7.785,0.059,2.342,0.059,2459997.913355,0.0010739166,11.5738497,1.86e-05,6.656,0.116,20.528696,0.001633,18730.0,1.5037,22.4042,1.18194,210.056,1060.0,99.0,528.869,10.612,5782.0,124.2,4.04,0.08,1.61,0.08,,,1.04,0.127314,"8,35,62",2020-10-23,2023-10-17,2023-10-17 00:00:00,CTOI from Marco Montalto; RV error ~4.8 km/s from Gaia DR2; large radius for period; possible EB,143.25933333333336,-13.830633333333333,9,2
290036495,2351.01,TIC 290036495.01,3,5,5,3,4,4,4,79.0,129.8,317.0,0,1,2,PC,APC,12.1103,0.007,,1,qlp-s46-tois,CTOI,12:50:38.79,-14:33:54.36,-22.015,0.093,-8.012,0.071,2459573.685262,0.0003717,5.2524792,3.5e-06,1.828,0.151,25.7082,0.018668,23400.0,17.1935,20.7884,1.27074,132.072,944.0,121.0,457.57,11.2055,5728.0,122.1,4.24,0.08,1.27,0.07,,,1.02,0.12632,"10,37,46",2020-10-23,2022-03-10,2022-12-14 12:09:24,likely EB; see observing notes; CTOI from Marco Montalto,192.66162500000002,-14.565100000000001,7,3
32487566,2386.01,,5,5,5,5,5,5,5,95.3,237.3,124.5,0,0,1,KP,KP,10.5853,0.008,,1,spoc,SPOC,00:18:24.73,-15:16:02.66,27.393,0.154,-24.407,0.07,2459090.383107,0.00048461024,2.75673948742882,0.00010442861,2.38085647366309,0.03320816,10.088127,0.125536,9248.47599177457,115.61662,13.8044661296549,0.7482012,1225.52637329246,1509.03882990984,85.956696,252.759,4.676,6034.0,132.477,4.26998,0.0823565,1.28427,0.0685126,0.16,0.02,1.12,0.14845,29,2020-11-06,2020-11-06,2022-12-14 12:09:24,WASP-26 b,4.603041666666666,-15.267405555555557,3,0
206498307,2413.01,,5,5,5,5,5,5,5,16.9,58.5,104.12,0,0,1,PC,FP,11.3882,0.008,,1,spoc,SPOC,22:08:45.21,-18:59:33.79,55.708,0.072,-12.629,0.069,2459066.937927,0.002826358,13.4190392345475,0.0038999885,5.92218818360371,0.25540128,5.080668,0.190353,4668.53686954056,175.30649,12.4259674890747,0.8554618,165.232709973211,914.415872579375,9.303594,340.766,4.9185,5184.9,113.003,3.9254,0.0820625,1.69269,0.0957437,-0.87,0.11,0.88,0.104476,28,2020-11-25,2020-11-29,2022-12-14 12:09:24,Period could be half (6.7 d),332.188375,-18.992719444444447,9,2
237320326,2414.01,,5,5,5,5,5,5,5,81.1,193.8,111.07,0,0,1,KP,KP,12.003,0.006,,1,spoc,SPOC,22:59:29.66,-60:26:52.15,20.181,0.043,-2.193,0.045,2459062.739359,0.00047481648,1.77711087925076,7.056715e-05,1.56695283657592,0.034640662,15.388653,0.274174,14073.5021162789,252.49207,12.9084634909617,0.71792996,1043.21217560139,1449.48228304503,34.547817,327.506,3.965,5627.0,133.891,4.45645,0.0841219,0.97906,0.0524221,,,1.0,0.131861,28,2020-11-25,2020-11-29,2022-12-14 12:09:24,WASP-164 b,344.8735833333334,-60.44781944444444,3,0
29919341,2422.01,,3,5,5,3,3,4,4,38.6,287.4,71.88,0,2,1,PC,APC,9.4843,0.007,,1,qlp,QLP,01:39:32.28,-07:23:41.02,20.1,1.3,-28.8,1.4,2459131.39396,0.00205,18.23603,7e-05,4.91,0.32,3.360119,0.928762,3090.0,855.056,10.0179,,411.58,,24.0,100.804,,6159.7,,,,0.88,,-0.27,0.12,,,"3,30",2020-11-25,2020-11-29,2022-12-14 12:09:24,two transits; one in Y1 one in Y3; 18.236d is one of at least 40 potential period aliases,24.884499999999996,-7.394727777777778,3,0
197807043,2423.01,,3,5,5,3,3,4,4,,,131.57,0,0,1,PC,PC,9.5137,0.006,,1,qlp,QLP,03:33:52.14,-57:37:16.66,-12.128,0.125,5.826,0.136,2459097.062,0.0005511,0.0,0.0,4.208,0.156,13.811177,0.019022,12640.0,17.5196,14.2836,0.853617,40.1659,701.0,152.0,133.354,1.774,6057.0,135.9,4.41,0.08,1.1,0.05,,,1.13,0.151335,"2,4,29,30,31",2020-11-25,2020-11-25,2022-12-14 12:09:24,,53.46724999999999,-57.621294444444445,3,1
168871868,2442.01,,5,5,5,5,5,5,5,13.9,87.2,74.98,0,0,0,EB,FP,11.402,0.008,,1,qlp,SPOC,04:20:24.16,-31:04:53.78,0.392,0.037,-8.095,0.044,2459183.305376,0.0010158,17.1217196,3.28e-05,6.507,0.311,152.450559,0.000762,131000.0,0.701384,10.2267,0.516223,204.585,1053.0,294.0,262.475,1.662,5762.0,130.882,4.44944,0.077825,1.0,0.05,,,1.03,0.127642,"4,5,31,32",2021-01-06,2021-02-03,2022-12-14 12:09:24,P=2x8.6d; RV error ~4 km/s; TFOP FP EB,65.10066666666665,-31.081605555555555,5,1
32949762,2464.01,,5,5,5,5,5,5,5,53.2,149.7,106.79,0,2,0,KP,KP,12.3352,0.006,,1,qlp,SPOC,05:50:43.09,-27:37:23.96,26.975,0.03,-34.83,0.037,2459222.681031,0.000457,3.7684981,6.6e-06,2.727,0.075,21.713255,0.002625,19800.0,2.41749,12.5471,0.766713,210.575,1061.0,105.0,288.326,2.022,5160.0,127.22,4.49546,0.0865341,0.87,0.05,,,0.873,0.109236,"6,32,33",2021-02-03,2021-02-19,2022-12-14 12:09:24,WASP-160 B b,87.67954166666667,-27.62332222222222,21,1
31114545,2468.01,,5,5,5,5,5,5,5,9.6,39.3,87.25,0,14,1,EB,FP,10.3598,0.008,,1,qlp-s32-ffi,QLP,05:23:35.06,-24:07:16.66,17.912,0.038,-0.043,0.055,2459196.87342,0.0031788,24.4232697,0.0001365,3.788,1.856,2.086617,0.009916,1920.0,9.13313,11.2009,0.952464,62.1143,782.0,22.0,421.726,5.181,6102.0,134.2,3.75,0.08,2.37,0.11,,,1.15,0.155383,"5,6,32",2021-02-03,2024-09-17,2024-09-18 00:00:00,some depth-aperture correlation; retired as TFOP FP/NEB,80.89608333333334,-24.121294444444445,6,1
123664207,2493.01,TIC 123664207.01,3,5,5,3,4,4,4,,,7.58,0,4,5,PC,PC,11.433,0.006,,1,spoc,SPOC,05:58:59.1,-21:34:30.34,33.223,0.022,113.235,0.056,2459225.823327,0.003930343,0.0,0.0,2.0935301101182,0.7944126,1.852033,0.267805,1704.33137052737,246.62703,2.65951192137761,3.7149043,11.3795176946313,468.436484920334,7.1225553,93.1416,0.24335,4242.0,122.601,4.62878,0.104086,0.652251,0.0585929,,,0.66,0.0761501,33,2021-02-19,2021-02-18,2022-12-14 12:09:24,single at TBJD~2226,89.74625,-21.575094444444446,14,0
52689469,2502.01,,5,5,5,5,5,5,5,13.3,35.2,113.47,0,0,0,KP,KP,13.6373,0.006,,1,spoc,SPOC,06:45:34.75,-33:52:54.09,-3.369,0.026,2.549,0.029,2459202.042637,0.0032243358,3.14138245312697,0.00036796415,4.43612260038194,0.27500784,5.914925,0.286423,5433.03487257123,263.77017,13.0708640153401,0.92837846,2278.98416981095,1762.19951222675,14.388655,1477.98,35.75,6534.0,122.0,4.09026,,1.73408997058868,,,,1.35,,"33,34",2021-02-19,2021-12-02,2022-12-14 12:09:24,HATS-66 b,101.39479166666668,-33.88169166666667,30,3
124778445,2503.01,,5,5,5,5,5,5,5,38.6,86.2,115.93,0,0,0,KP,KP,13.9819,0.006,,1,spoc,SPOC,06:17:46.74,-35:42:22.91,-8.838,0.033,8.771,0.032,2459203.395868,0.0012305587,1.67515675725508,0.00014578909,2.27181939901218,0.10265229,19.47923,0.579619,17781.0520005207,533.70654,13.236656301591,0.48482808,1000.56785700509,1434.43669424407,24.296297,743.972,10.74,5457.0,122.0,4.44807,,0.963518,,,,0.95,,33,2021-02-19,2021-02-18,2022-12-14 12:09:24,NGTS-3 A b,94.44475,-35.706363888888895,44,3
295947393,2516.01,,3,5,5,3,3,4,4,56.2,116.4,317.0,0,2,1,PC,APC,9.9552,0.006,,1,qlp,QLP,07:16:10.66,-17:27:11.03,-0.4,1.9,0.9,1.9,2459252.875826,0.0035351,5.4927168,3.19e-05,7.906,0.421,5.75879,0.000607,5290.0,0.558867,18.5905,,14464.4,,27.0,545.079,,9623.0,365.4,4.08,1.24,2.37,,,,,,"7,33",2021-03-02,2021-03-02,2025-01-08 12:03:09,excess flux in last two transits due to detrending issues,109.04441666666668,-17.453063888888888,18,1
52059926,2530.01,TIC 52059926.01,3,5,5,3,3,4,4,,,86.35,0,1,1,PC,PC,12.7296,0.006,,1,qlp,CTOI,01:07:05.44,-68:22:05.17,-19.307,0.027,-11.861,0.024,2458350.181,0.0,0.0,0.0,4.646,0.54,23.735523,0.022081,21624.0,20.3376,11.1787,0.969162,4.48015,405.0,27.0,216.581,0.639,4490.0,124.7,4.55,0.1,0.74,0.06,,,0.7,0.082944,"1,2,28,29",2021-03-02,2021-03-02,2022-12-14 12:09:24,CTOI from Rafael Brahm; single transit,16.772666666666666,-68.36810277777776,13,2
219332978,2534.01,TIC 219332978.01,3,5,5,3,3,4,4,,,99.38,0,0,1,PC,PC,10.8209,0.006,,1,qlp,CTOI,22:34:34.71,-57:34:13.53,3.2,0.106,0.545,0.138,2458346.575296,0.0019045,0.0,0.0,8.475,0.366,5.63873,0.001402,5180.0,1.29124,12.0956,0.780295,174.059,1011.0,25.0,392.929,15.289,6421.5,132.5,4.12,0.09,1.64,0.1,-0.14,0.12,1.29,0.190178,"1,28",2021-03-02,2021-03-02,2022-12-14 12:09:24,single transit; CTOI from Rafael Brahm,338.644625,-57.570425,6,1
431971818,2542.01,,3,4,3,3,1,4,4,31.7,117.2,317.0,0,0,0,PC,PC,14.9801,0.006,,1,spoc-s61-b0A,SPOC,08:02:13.66,-23:31:24.15,-0.407,2.035,3.165,2.035,2459963.882685,0.006710509,4.11339283351431,0.0020745555,2.76707682334978,0.47207943,26.726225,3.367812,24315.2652877616,3097.0637,,,395.751385303887,1137.56274490405,8.446813,4625.12,,5780.0,,4.438,,,,,,,,"34,61",2021-03-11,2023-08-09,2023-08-10 12:14:46,Gaia EDR3 plx ~6.1 mas; no stellar radius,120.55691666666667,-23.523374999999998,87,10
350293646,2548.01,,5,5,5,5,5,5,5,76.3,321.3,98.5,0,1,1,KP,KP,10.0471,0.006,,1,qlp-s61-ffi,SPOC,08:44:25.68,01:51:35.62,-23.48,0.073,-31.653,0.056,2459985.304174,0.0001779,8.5234958,3e-06,2.444,0.031,20.763291,0.216343,18942.0,199.239,12.0756,0.595988,34.6952,676.0,190.0,100.588,0.4865,5238.0,104.524,4.54438,0.0758968,0.84,0.04,0.1,0.1,0.894,0.1098,"34,61",2021-03-11,2023-03-10,2023-03-24 12:12:10,WASP-84 b,131.107,1.8598944444444445,4,0
189625051,2604.01,,5,5,5,5,5,5,5,18.6,21.9,317.0,0,0,0,PC,KP,12.487,0.007,,1,spoc,SPOC,09:37:09.03,-29:48:01.6,-3.127,0.07,-1.527,0.067,2459257.22089,0.00272582,4.90969002617637,0.0011633307,5.41352533275752,0.237548,5.522784,0.279334,5073.75680463865,257.2431,15.2547691723871,1.2207357,1882.4889124135,1679.97514444798,16.626827,1080.15,40.745,6606.0,128.386,3.93691,0.0938726,2.09178996086121,0.122548,,,1.38,0.23029,35,2021-04-12,2021-04-12,2022-12-14 12:09:24,HATS-64 b,144.287625,-29.800444444444445,12,1
231076038,2618.01,,3,4,3,3,3,4,4,13.2,50.6,96.4,0,0,1,PC,PC,12.0635,0.006,,1,qlp-s39-tois,FAINT,04:31:05.84,-68:02:00.66,9.259,0.039,20.22,0.041,2459382.783301,0.0019967,8.2500143,2.61e-05,3.317,0.256,2.445659,0.219485,2250.0,202.133,11.8684,2.5386,1610.36,1764.0,35.0,766.74,11.7565,7386.5,203.3,4.2,,1.59,0.07,,,1.57,0.265409,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,33,34,35,36,37,38",2021-04-12,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search; slight odd-even,67.77433333333333,-68.03351666666667,7,1
448589187,2642.01,,5,5,5,5,5,5,5,39.7,110.4,118.41,0,0,0,KP,KP,12.3077,0.006,,1,qlp,SPOC,11:05:16.51,-34:07:21.88,-24.306,0.057,6.033,0.057,2459304.823271,0.0007127,3.0652926,4.4e-06,2.606,0.065,12.272778,0.002239,11240.0,2.06253,13.3524,0.703704,649.429,1406.0,61.0,539.36,11.693,6229.0,130.095,4.34122,0.0881535,1.22,0.06,,,1.2,0.166964,"9,36",2021-04-29,2021-11-09,2022-12-14 12:09:24,found in faint-star QLP search; WASP-175 b,166.31879166666667,-34.12274444444444,22,1
372817671,2660.01,,3,4,3,3,3,4,4,13.4,31.4,81.75,0,0,1,PC,PC,12.1651,0.006,,1,qlp-s03-faintsearch,FAINT,04:27:32.54,-54:11:05.99,14.093,0.044,-11.556,0.046,2459190.295578,0.0020611,5.0183771,2.34e-05,3.218,0.283,2.717739,0.002425,2500.0,2.23335,10.7644,,187.484,1030.0,25.0,630.124,9.0935,5011.2,64.5,4.49,2.0,2.15,,,,,,"3,4,5,30,31,32",2021-05-04,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,66.88558333333334,-54.18499722222222,12,1
186936449,2665.01,TIC 186936449.01,3,4,3,3,3,4,4,23.0,98.2,34.68,0,0,1,PC,PC,10.3716,0.006,,1,qlp-s62-ffi,QLP,08:56:38.15,-34:37:42.51,-25.746,0.042,0.821,0.041,2460009.765012,0.0009607,2.8456505,2.7e-06,2.556,0.116,2.914768,0.084236,2681.0,77.5813,6.4972,0.322797,758.965,1462.0,37.0,222.0,1.4855,6112.0,132.1,4.27,0.08,1.3,0.06,,,1.15,0.155214,"8,35,62",2021-05-06,2023-04-12,2023-04-25 12:12:35,,134.15895833333332,-34.628475,11,4
