source_id,parallax,parallax_error,phot_g_mean_mag,bp_rp,phot_rp_mean_flux_over_error,phot_g_mean_flux_over_error,phot_bp_mean_flux_over_error
57142860543383936,22.342288715891044,0.0412405,15.485751,3.1636276,695.5777,1282.7684,139.391
2431769083806305152,22.34360389724763,0.048830498,14.654848,3.5345554,427.0826,954.78107,134.11366
5992603491127520000,22.34403721253555,0.52837837,19.814098,3.2954807,34.93883,282.02167,3.0081336
161252970877957632,22.34429057515941,0.016922465,13.6657505,2.6651554,403.87613,977.23596,169.77524
334953061919167872,22.344860343957567,0.024169708,13.7077875,2.7528124,1030.7961,1866.5463,387.74445
6560921298965420800,22.34503821457836,0.05347754,15.4488535,3.098216,1051.8358,2090.349,157.09846
1969028551432360320,22.34581277731069,0.01386883,13.3786335,2.6614752,936.7241,1645.8866,417.0361
6515008236009148800,22.346110979679665,0.024105014,6.5500298,0.6208072,2232.0442,4203.9097,1243.3213
1160595034912588544,22.34627589927155,0.030091561,14.469502,2.8804684,787.9935,1319.9937,220.27966
778052193462283648,22.346482786705348,0.032888904,8.101935,0.8139262,3295.409,4750.5737,2608.2866
6781629326026072832,22.346549407544295,0.025374742,12.558387,2.178897,2411.5125,3198.1443,1248.4178
977120285500400256,22.34662600377298,0.016015839,13.173759,2.3378344,1623.0306,2399.2102,1085.8339
5961156359093426048,22.346641902176025,1.058408,20.1429,1.940588,3.7954772,101.62399,10.9505
3712892475980656896,22.346651627457437,0.10603265,17.105541,4.202919,385.0884,964.64484,15.6646385
2573758847185812480,22.34690979723857,0.04568235,15.307564,2.3502436,681.4088,1290.9827,226.05243
5428385495858715776,22.34710048403786,0.02006462,14.795055,2.6927595,1021.85815,2086.935,265.8888
5485878615271154304,22.347583361968592,0.0149618825,12.840421,2.2611837,1773.8069,2526.0679,708.8581
4759826316710519040,22.347695931310117,0.0114397975,13.576689,2.5562363,1676.0947,2110.455,648.7227
71620027066781952,22.347767047403785,0.026634892,14.214477,2.559864,615.5968,2010.6849,312.18463
6533024008907817088,22.34790792926311,0.018275017,12.181999,2.0499125,1609.203,3181.7756,930.86633
6077017229345563520,22.34812768478639,0.09805875,17.337961,4.2044144,484.5438,1106.6155,23.97166
805962230984391168,22.348410526008472,0.045243323,15.919896,3.3794746,569.949,1589.0929,97.119415
1626312598109909760,22.348441373221952,0.033719096,15.651494,3.2463846,434.11203,1267.1138,106.97218
5179580205056528512,22.3486676753127,0.055346295,16.144276,3.444809,354.9203,1117.8899,66.06241
345678213733721856,22.349770251153874,0.016353052,8.775201,1.0614157,3594.1816,5744.076,2546.652
3595124713244074240,22.349810951777975,0.030319396,14.726886,2.6147003,1264.7429,2367.0498,317.72964
5855940968977044864,22.35003527749683,0.012478043,10.280833,1.4180307,3960.9038,5520.812,1953.0641
3950113587142691456,22.350445038228205,0.01898155,13.924371,2.6855602,965.29443,2572.023,425.93628
1927588331831494912,22.350798567072165,0.01787449,12.87455,2.3463945,3114.8767,4023.4897,1155.322
5897398535920298112,22.35120065416949,0.32797778,19.278023,3.5327644,71.81851,281.7424,5.1290464
2206483721125077888,22.351230474177164,0.025924057,15.424309,3.0299044,789.25116,1785.7711,148.9151
3922958742312388224,22.351369553983474,0.021595502,11.541656,2.0086575,1444.0587,2573.8887,1068.0798
6061504013641319040,22.35171807380179,0.01416345,13.158896,2.496479,2855.2244,4476.1133,1100.7064
4191698247644131200,22.35195544346024,0.021296093,14.143727,2.7133732,1302.2837,2138.8281,395.67896
1046967380129931904,22.352166924386253,0.06878205,16.83169,4.250849,599.2062,1093.561,30.494265
3900650884040077568,22.352572245819896,0.018591346,13.313811,2.2876482,1612.611,2083.7715,670.9188
4450111311555394944,22.353507359311948,0.020721434,12.823133,2.3208628,1294.3873,2402.8088,675.2703
3083826616343564544,22.354059881110206,0.021860236,12.446881,2.2755308,1253.4342,2685.297,583.7012
1410952183290684160,22.354070203429867,0.039918307,16.511055,3.7099485,397.16458,1309.8889,46.42613
6334039857711606144,22.354568293668784,0.021969842,11.1172285,1.8916063,1688.0154,2204.519,732.22815
3595124404006427648,22.35466383753567,0.021388566,9.015106,0.9554415,4851.085,6871.22,5039.5176
3830446413771545728,22.355148120445616,0.02148717,11.041054,1.7933321,1154.2548,2675.928,733.79913
5099362001357986304,22.35580217987789,0.045529302,15.630465,3.2628393,33.60674,1287.9489,29.7056
1045055359473344640,22.357072409935697,0.016412849,12.499372,2.2963104,895.76605,1817.687,474.6648
3311804515502788352,22.357247280357765,0.03077869,14.355454,2.9613495,866.21246,1472.8231,160.50386
3299573475139651584,22.35759064919424,0.024482844,11.811197,2.454998,457.21927,1160.8964,273.02106
3766984118740260608,22.357709545398905,0.017259242,13.202267,2.3303556,1704.3019,2263.5676,533.1241
6391097531871037056,22.35805514879231,0.09070367,17.989788,1.0228729,98.037155,1011.13745,73.718605
895857889352789760,22.35809636337302,0.024090381,14.584126,2.9269552,920.6749,1347.6699,217.85681
1260418767885424896,22.358380526536372,0.018195288,13.689757,2.6557922,607.715,1272.2832,318.61392
3680089852236243712,22.358645237072515,0.016560739,9.340378,1.1690722,3196.8442,7235.475,2678.3796
4063687056632310784,22.35885971530617,0.021853054,8.6942215,0.94447136,2026.2107,4708.4785,1271.819
400204163585887744,22.359471044464343,0.026312511,14.138582,2.8507977,1195.4261,2249.5269,415.59268
471765701783232256,22.359799489246615,0.015137281,13.171523,2.4991608,1132.0116,2191.8608,541.5641
2103887019826561280,22.359887368740402,0.04493372,16.72875,3.9206238,513.1312,1050.7703,37.116398
902691147961082880,22.36022760485984,0.023124304,13.957808,2.8115807,514.51227,957.4265,210.52849
4466604157769153024,22.360474236397227,0.01989482,14.237897,2.5298195,1762.3801,3051.8433,631.5527
3914322559512792576,22.361410443488015,0.05226277,15.757932,3.3165932,442.90106,1130.1672,52.250565
2526566365013535232,22.362107197662795,0.02498937,12.945825,2.4861546,2484.362,3257.563,787.09357
6576244161727478784,22.36213890823414,0.23434293,18.682854,4.089672,115.65063,463.19968,7.8485656
5068069247596033536,22.362232924267065,0.016296867,13.537762,2.4431791,1333.0421,2937.8066,661.52014
2463875647970859392,22.362801477820703,0.02834023,14.1652355,2.5311413,1359.0383,2521.6343,552.50696
3393094021484216192,22.36286879234413,0.023436414,12.757596,2.4374142,770.3701,1594.4333,215.75615
6910687801870001792,22.36303394595558,0.046279788,15.988572,3.4035072,987.5016,1732.254,98.892426
602498085299079680,22.3632783603669,0.017935326,12.804064,2.301982,1889.8074,2753.3447,896.01215
3965481048846475392,22.363291074952556,0.03851438,15.813346,3.275445,284.30948,1329.4224,49.132072
3633287421812873600,22.36400454401033,0.055180192,16.223394,0.3846321,378.3504,1603.0021,397.6722
3594337875235406208,22.364932290297624,0.015276519,13.2467,2.3343582,2465.5154,4203.0913,905.63605
794865719117822336,22.365061848244984,0.01765918,13.210094,2.7083397,1907.6082,2915.0615,884.7426
6664824799897437312,22.366497666558974,0.14979215,17.514795,4.2632446,309.6867,743.1177,16.861921
5760938560107553024,22.366977071702507,0.0152074965,12.085986,2.0738773,2208.7112,3616.563,1077.8837
2581952820152989952,22.367722593082295,0.021056434,8.324368,0.9927721,1037.6312,2407.1099,701.51514
5726261784439754624,22.3685722086897,0.02227667,7.8889694,0.87095785,2937.0837,6496.615,3974.2637
160955724780969088,22.368908501895795,0.051363423,16.0466,3.4168568,556.9066,1675.3427,113.00246
4750007128119038464,22.369113846697218,0.056266703,16.31884,3.5005388,378.43698,1128.6829,47.114662
5942825885317795456,22.370305179912858,0.018459097,12.623396,2.3204288,2214.3386,3569.0454,957.1071
6032804453731668352,22.370856642447126,0.021908952,11.032841,1.7372398,1603.2543,3499.2502,1502.6934
4715682367964046080,22.37117854586885,0.048569508,16.434238,3.5218325,625.6638,1492.4834,54.676594
5252223632670596864,22.37129901535645,0.011858878,12.73087,2.2122326,3034.8818,3612.909,1151.3617
6187045392279803520,22.371348406317175,0.023180727,13.56879,2.607401,1099.288,2540.6707,652.81854
334953061919168000,22.371427999702767,0.024918063,13.710001,2.7630272,998.35974,1661.3928,345.89395
3856980966539068544,22.371763884091255,0.35092828,19.328142,3.862093,45.368763,255.17465,4.472403
3361850848827062656,22.371772138532535,0.017051859,12.125452,2.2456436,314.978,768.99854,140.91852
673124012118195968,22.372031154821293,0.01580498,11.455957,2.0230484,2287.5757,3211.2463,841.16296
958877600890194944,22.37275749081941,0.021210497,14.3756275,2.7860775,1116.3258,1783.0759,432.79825
5869634596048363520,22.37326648031476,0.037581984,13.408629,,,1234.1918,
6372673707015665920,22.373839126040913,0.011166066,13.144927,2.4749727,1043.1877,1797.7133,371.26678
5652288424530229632,22.374309432047436,0.049755532,16.059765,3.3598442,613.54803,1587.1218,89.53867
3294879629938213376,22.374473344087217,0.025807967,14.642104,2.8593235,1441.4425,2133.623,467.74884
712966087261585664,22.374707898293618,0.023056015,7.189454,0.69006634,2737.1606,5524.226,3399.6995
5869634596048364032,22.375149558526854,0.012741569,9.8153105,1.2559328,3965.5007,8636.801,3051.6924
5987731559430453120,22.375375688758457,0.0980543,16.751236,4.0699024,632.3526,1120.9071,35.79175
1803402242987816448,22.3755996055244,0.059458904,16.418118,3.5749464,651.01544,1280.893,74.24491
2109000401728922496,22.37649186730936,0.0125900395,13.523131,2.5694647,1395.2982,2448.8926,580.33124
2722273245708777984,22.376645398738617,0.08992328,17.342943,0.79390335,124.88841,1029.4902,149.31679
4407056429077527296,22.376962373827247,0.01809958,10.545745,1.5986652,1864.8887,3556.5212,920.3735
3393284752392701312,22.377128903481918,0.02620532,6.6445017,0.59449005,1444.2633,4032.0427,1589.1321
3521661939049391488,22.377182716957957,0.2306776,18.585154,1.3876247,55.6837,538.97284,34.994682
5099362001357986176,22.378333505861463,0.078724556,15.79774,,,612.7979,
5212840809755387008,22.378436013810074,0.034113538,15.768802,3.3512115,659.7173,1441.5428,111.92421
90777230473013888,22.378521185592284,0.036593385,14.74165,2.8786964,831.4549,1424.1259,193.00725
6766977646392696064,22.379140713691758,0.020764237,13.455649,2.5468264,1103.5748,1797.5435,319.98776
5932115237647474816,22.37938236973959,0.041359533,13.173944,1.9767275,273.04913,799.5448,38.105873
2481743055519716608,22.3801856734093,0.03921194,15.147581,3.1958885,902.5835,1572.0104,152.27612
304587711854799488,22.380260192491992,0.035797503,15.36692,3.098567,533.6225,1677.6991,140.63898
2458832806609656704,22.380600853181406,0.05800447,15.169873,3.521265,902.76294,1434.2744,90.17914
1222747334855781888,22.38134461823064,0.022546569,12.499285,2.3842535,2019.0995,3414.4358,1040.7848
3116852410887087872,22.381492861683594,0.05870041,16.211382,3.5695362,345.4318,1037.2028,44.841183
6652768281241023488,22.38195439996433,0.017523456,14.133551,2.6266813,1631.654,2443.7983,586.8605
862788015562603136,22.382562942778982,0.026315715,14.876098,3.0740433,829.8881,1638.061,241.35217
5613359910416875392,22.382860879190073,0.018401572,7.8156824,0.793633,3193.3333,6017.326,2959.6194
5797288655039963648,22.383047121547364,0.014707363,12.561363,2.344987,1610.4532,2472.6233,783.1316
720576185193027200,22.38327801337084,0.02450053,14.492292,2.8675203,202.01537,2002.9852,301.19244
1072822327337442432,22.384293273712164,0.028304655,5.648067,1.1628814,587.3389,2869.238,1342.6693
808271445919284864,22.385974902836228,0.047629025,16.180801,3.4930496,680.7095,1456.9535,71.06922
4305616860695178752,22.38616605774353,0.051464017,16.198309,3.5733624,655.8161,1414.9049,46.42932
542907510012403200,22.386836314738638,0.019633038,14.360513,2.9181137,826.14056,1792.6566,274.15564
6818046216287813760,22.387345818932573,0.025590643,14.470217,2.82413,1419.4674,2114.1414,433.89905
5550883941728298240,22.387496161321558,0.009473959,10.872553,1.6828175,2148.2922,4875.565,1231.857
1829590548393010560,22.387886344281377,0.017856564,6.419049,0.52801895,2579.9832,6648.9604,1976.314
219089447164186368,22.38796089104243,0.018484138,13.109808,2.345955,1774.394,3439.581,709.5981
3028195455442380288,22.38878034850099,0.2588487,18.77675,3.946581,111.30834,381.56607,6.9114814
1934054323495730176,22.38957312757759,0.030218303,15.57896,3.1409798,1229.6267,2479.6523,176.89906
1434404113475475712,22.389629033717817,0.03299304,15.866191,3.447359,473.1345,1076.4048,89.22381
542055319780798080,22.389954286564688,0.01695569,14.571809,2.6429892,2395.8516,2974.402,554.3285
1954782385423545472,22.390504937878575,0.023683306,14.866468,2.8247843,1745.692,3227.4326,437.26605
4515410001484248192,22.390581952674776,0.11325841,17.573587,3.1042871,19.833445,315.29794,4.1474524
3569379614118611712,22.391186910737062,0.03203683,11.368152,1.9601288,504.92728,977.6474,239.86353
3559817573808793600,22.39277289789005,0.01993496,14.053752,2.5343304,1326.6144,1666.1373,461.99353
5245005201371044096,22.393144045080806,0.012863853,10.21513,1.4870987,1265.8416,2292.7278,905.1941
1442081315977480704,22.393347586669485,0.021025522,13.921724,2.4513397,1844.6199,3560.9731,802.88336
2085147390326396800,22.39366066136239,0.017919606,14.592156,2.72221,1419.7916,1662.807,439.1881
5016077637687000832,22.39374094559985,0.17379239,17.13558,,,536.7332,
1597260649045770624,22.393824120560254,0.01344659,10.747316,1.690877,3357.8674,5248.619,1448.1869
2304806620720326272,22.39475019506297,0.012685112,11.915813,2.1008387,1157.9802,2909.7002,531.49384
4168931003962377344,22.395793288735952,0.05459004,16.661581,0.43390083,282.36353,1682.101,318.70358
1534603982503894912,22.396020705558545,0.031442616,15.3459015,3.2535295,713.60425,2022.8263,188.69954
6492009884433939968,22.396081965340986,0.05891216,16.908472,0.34324074,240.26862,1393.3116,191.60773
3196149086401053824,22.39652454953344,0.01837569,13.530105,2.7101116,928.7338,1875.9843,431.07294
5424925195325703424,22.39824877379981,0.011113106,10.756384,1.5119419,2201.1858,5629.43,1865.4581
2718032880332349440,22.398766669765287,0.015371226,9.134775,1.1173391,2459.5112,6583.9155,1700.6908
5138244683886239104,22.398792356057736,0.022409353,13.879259,2.9255009,520.476,1118.6243,228.86713
4409935087954141056,22.399450148042018,0.020704728,7.8967457,0.8027973,2607.293,5299.5386,2289.1438
3735157380285005312,22.399599455936315,0.034784444,15.225261,3.1628704,1022.9475,1765.8918,166.73172
6295295748008178304,22.400070006647194,0.020002738,8.987291,1.0059099,1228.1466,3832.498,1150.0369
6472349242141113216,22.40022880870797,0.016739773,9.748344,1.187768,849.42126,5422.4395,411.8694
3787689262721193472,22.400244461749597,0.03877782,14.99147,2.9428558,1036.8264,1612.7407,260.19684
4368168111550557440,22.4003645854504,0.015269837,13.112615,2.2942076,2853.729,3960.6196,850.58325
4044128050440701056,22.401362144408928,0.120739095,17.76655,,,894.6443,
4494877446445481472,22.401450878134852,0.0411395,16.103142,0.21517086,474.18622,1688.1584,549.4777
6065336631977234560,22.401523593197535,0.024444597,14.663398,2.8548555,1625.0028,2632.8528,403.7109
1425093277212982528,22.401871509137504,0.013695817,13.035154,2.5748043,1262.7174,2987.4102,448.47583
4306557114946922240,22.401999878245693,0.19678076,18.351284,4.4273014,121.01267,448.51926,5.1138687
3256697954791695744,22.40327457545114,0.053421807,15.741658,3.4082747,492.90494,1114.9855,82.79335
1897742780187756288,22.403283105986898,0.06218507,15.999647,3.337062,835.5579,1321.1613,81.60004
890346243721923968,22.4036625020475,0.028381394,7.8833437,0.7182026,2002.2848,3301.2087,1175.3785
1826726591165046912,22.403670495316437,0.033336204,15.439492,3.3476439,737.58234,1458.8663,144.91014
2244151305863782272,22.404018438920648,0.0121537,13.053511,2.4005222,1980.0106,3174.5007,706.7894
3965481048846499328,22.40417600712082,0.014967645,10.138999,1.4057398,1716.919,2483.7021,975.2586
2936000855707041792,22.40421727501643,0.018588329,13.864402,2.4093018,2186.808,2661.0344,774.9893
4718894488105809024,22.404311990238057,0.03713592,15.771146,3.7705688,561.77356,1130.1074,71.95053
6649407692669922432,22.404396335621147,0.0306875,15.153583,3.180295,643.3257,1356.2059,176.66353
6616152654245340288,22.40478049222539,0.049969036,15.779203,3.3428535,823.93506,1903.5027,149.7145
3186039832896256896,22.404781648948287,0.26617476,19.057549,3.823866,79.5927,492.81332,6.6680512
4440261302281422336,22.405000877963896,0.030906606,15.078554,3.1295633,1431.3729,2750.798,225.69438
2109000401728922368,22.405158010967934,0.028574517,15.675088,3.2101593,490.39737,1553.9957,118.61817
2486955560973911424,22.405366483032708,0.114874065,17.779593,1.0028439,87.21522,854.20575,49.429157
3292663564251652608,22.405532749019123,0.029280003,14.790501,3.0172787,910.6811,1629.3578,314.47757
3620325206217720320,22.40627932799459,0.016627803,9.901058,1.280345,2949.4539,4997.0923,2447.5984
2447224540800691328,22.406382778383154,0.02845162,14.670584,2.9534302,446.86993,982.85266,182.8295
3941974967713865728,22.40657961058435,0.031902567,6.232257,0.95197725,1398.7637,5658.769,1051.5585
6558592945653864448,22.40722542591571,0.01539199,13.347062,2.8966494,838.02527,1967.8473,404.40146
6395189506128724352,22.40732621756206,0.0950959,17.971098,1.0641937,107.15304,1038.7389,44.41468
4066887494478326272,22.407530264138355,0.032951366,15.159908,3.056816,1413.3534,2334.2869,324.65167
410050938749860352,22.407653325557746,0.023504147,12.986375,2.2171202,2715.152,5037.3726,1442.6866
5613074690219333504,22.40768661409346,0.03655883,16.01834,3.3509436,1155.7104,1694.0067,122.77922
4903013379533308672,22.40794024215488,0.015469356,14.202684,2.878768,726.5625,1304.6321,240.56517
1838610838687983232,22.40804345765049,0.014076895,13.577512,2.4748468,2291.738,4014.4602,908.3048
2209478481561200256,22.40855658281181,0.010761699,9.299183,1.1178503,3362.4302,8094.938,2597.314
4361290906838002432,22.40880224684365,0.074965425,17.056765,0.5343075,231.21349,1677.5332,235.23106
4690000765637878400,22.408919129665797,0.031124786,15.68459,3.236497,626.59607,1187.3474,102.61181
6815349384847296512,22.4091235345726,0.018841445,10.158141,1.4924259,4208.901,4592.55,2127.2627
6531273517676869504,22.409588088360724,0.017846627,13.496695,2.3847475,2174.1228,2728.4885,662.9715
4789892565251620096,22.409634691334745,0.02811732,15.104838,3.5823584,318.15335,879.4728,96.21778
1138487876167953152,22.4096502693903,0.019072946,14.504118,2.6687012,1434.8306,2322.228,457.6222
4407056807034649472,22.409978294787862,0.02805733,6.959381,0.65005636,605.85675,4424.174,1710.74
4534482954794985856,22.410015214950615,0.045050476,16.405151,4.0560083,873.25055,1309.2446,53.326286
3915048237186704128,22.410153877954986,0.015988963,13.558072,2.5737066,1056.0422,2375.5962,423.45486
6606270346813990656,22.41092470428594,0.042325325,15.596968,3.2070131,525.25006,1118.4996,127.66508
5684530301638057216,22.411348060165636,0.028784864,14.655706,2.509924,1169.4689,1718.6619,239.91339
1865066394129330944,22.411433148308628,0.017219573,11.057942,1.8932562,536.18,1383.9314,324.28717
3587572064793827328,22.411964950082684,0.03104185,6.108403,0.73493195,1444.6736,4677.296,1531.1451
5676367802191717632,22.41248733083837,0.02235669,10.994926,1.724432,1999.3251,4152.697,1500.5342
194698774566118656,22.412950848886187,0.02084326,13.353052,2.5471125,1116.7618,1632.7793,384.49692
3250466403920143488,22.41383587994035,0.14911492,17.561731,,,582.19867,
4480568402134707840,22.414321059181855,0.023962278,12.18304,2.5771227,1379.293,2291.412,505.4556
4696630442794713728,22.414327507426485,0.11927414,18.154955,4.535015,173.21298,710.3794,6.519981
6212398515512111744,22.414397727655363,0.046048626,15.387673,3.2035275,1070.0676,1775.5901,79.97516
4310194776133286528,22.414450599127264,0.016795024,11.880758,2.114357,1205.9031,2731.0151,614.48083
6423142149724180480,22.414671741427437,0.01834757,8.038901,0.82960844,4029.5054,6119.2617,3995.6206
5932115237719041280,22.41511523936128,0.018652624,6.927933,0.83854055,1682.8843,5659.597,2537.0332
4604763050840502656,22.4153444143721,0.018754331,14.569568,2.8029728,676.0992,1672.4037,406.31427
5091306944813696256,22.415347074672223,0.01749187,14.140926,2.4771385,1357.477,2434.3308,528.638
3030869399007350272,22.415484878060656,0.019451382,14.030982,2.760147,1071.3672,1900.8303,349.67212
4264597655301040128,22.415820187345904,0.048568115,15.612458,3.3098068,493.16913,1390.0516,125.1781
6211514954838691456,22.416131685375266,0.025687035,14.032391,2.8387918,1018.3945,1924.3315,314.27286
5478490275089679360,22.416465914028255,0.0153301535,14.099081,2.8313541,1608.8849,2067.0742,375.14395
3341972675029791488,22.416845352456072,0.018890122,9.514931,1.2256756,1235.9729,2865.8582,956.4149
5794951810577913216,22.417327767151974,0.011865393,9.25606,1.1054583,1873.735,4451.3525,1239.5785
3048214847770578944,22.417380501415995,0.044569254,15.532742,3.3449163,878.17914,1393.5164,104.51331
4056072732496968832,22.417558746309773,0.055162117,15.852144,-0.14067173,58.249233,1129.8135,282.56778
1859784615152261632,22.418405903872767,0.029045666,15.331972,3.0725183,1318.7667,2254.683,281.63644
4839422677865054464,22.418504178217344,0.062077615,17.34223,0.6877918,153.90234,1293.7673,103.3582
752309190282151936,22.418595286047903,0.023286195,12.942656,2.3505516,1268.4198,2494.4998,605.80133
1646712936851169024,22.418720740104085,0.05110918,16.549112,3.756074,535.2615,1092.4866,42.843918
5849280505494491264,22.418770887970787,0.021751061,14.569097,2.932126,775.69073,2183.5586,174.41792
1410951427376439936,22.418800033705022,0.0127922995,12.778793,2.340167,1781.4475,2841.3257,749.55896
5774674312198751488,22.41905903440312,0.011690108,13.526293,2.694148,1440.7074,2547.9805,459.52176
5462603087982448128,22.419378107390447,0.030373529,15.286238,3.2114658,958.22144,1771.1465,229.69467
3744309096599014400,22.419489997562344,0.015647886,13.5648365,2.442235,2026.7914,3794.8289,734.13873
5369148993370594048,22.419502800423604,0.0149132265,11.880996,1.8830929,3071.7615,4970.8096,1421.2865
1689437038129088128,22.419672835049038,0.022788672,15.127993,2.9473267,862.4239,2240.6565,235.69083
1924871099300481280,22.419713615775187,0.035629734,15.6505785,3.3261938,922.78436,2075.463,119.226776
5896815313730237056,22.420002281414785,0.022533352,14.331645,2.4406853,1146.2515,2142.4504,461.4004
1829590548393015168,22.420061288502147,0.014119583,8.708283,0.9395952,671.50946,1897.1599,482.95154
4683041612946893440,22.42041513474705,0.014652009,14.222623,2.4580784,1526.3112,2302.8496,537.64417
3684268786695737984,22.42059385876633,0.029354906,13.904859,2.472702,1575.2614,2201.3943,559.81836
2368800121603267456,22.421172918172825,0.038739685,15.303331,3.1640177,962.9997,1834.6862,180.72142
1689437038129088256,22.422932244009363,0.027763426,15.389164,3.1347075,743.28656,1461.0188,134.05095
899806854082871296,22.42311394232327,0.058533493,16.204496,3.5832577,342.9155,966.8357,55.724724
5121250735245971968,22.423913799475528,0.028710954,14.720759,2.9177046,718.87805,1832.5881,263.48083
2202355776525241728,22.424821800016385,0.019173956,8.312523,0.8687835,570.0156,1532.441,459.34106
3392962110153133056,22.426575757613886,0.13761763,17.987223,1.0047283,34.34822,700.03,44.293446
2094249594249434752,22.42773786747307,0.11958998,17.904982,4.5364113,226.65051,625.24475,9.115623
6125014554030074752,22.42788291213655,0.028389085,15.069059,3.1025095,390.195,1094.2903,218.4622
6148439752324439040,22.42796565882743,0.051910132,16.057226,3.3272867,855.2448,1834.6154,122.59438
5671325648024561792,22.42816344643458,0.035831153,14.986891,3.0229483,730.82074,1049.6909,177.5856
5453576750353196032,22.428230044117214,0.020428732,12.953822,2.3956308,1915.3712,3409.5906,793.3508
2233484668684279552,22.428368057207383,0.017075825,8.223047,0.81219673,3468.829,5639.071,2829.7742
3392114597141853056,22.42858533813608,0.0910953,14.549037,3.427352,80.67593,692.5623,42.38909
2642978842230914304,22.428762161301492,0.017265707,13.140313,2.2663364,2480.772,2595.915,597.52386
242184757623983872,22.428793102891465,0.021077048,11.494574,1.9646187,828.03613,1796.6681,478.1289
1719318740515301760,22.428950580435206,0.012808708,12.093246,2.1796703,2399.7073,3423.6467,1019.1472
5585054838979368832,22.42980390501306,0.058194723,16.904661,3.8983488,454.6205,987.24097,32.73439
3207926092885857664,22.429951225784617,0.02172192,8.319169,0.85818815,3458.784,6021.4434,4541.64
780494105708183424,22.430209522332888,0.02270793,14.037289,2.936182,590.432,1284.5586,276.63507
709228503640462720,22.430433429430458,0.074654534,16.473686,3.91154,444.4902,1201.9355,25.515474
2397401683216458752,22.43106346786178,0.025023587,14.71269,2.9077272,981.39124,1716.4966,317.6429
3312381071912436864,22.43113673226544,0.024212373,12.951096,2.6879072,927.5441,1804.3491,354.52957
1389797820090126592,22.431444399803567,0.05373492,16.738968,3.8567743,621.88544,1362.3832,32.25701
4299779892758184064,22.43164661688543,0.048928816,16.009203,3.4043303,822.54004,1568.3672,108.68842
5920369910808997760,22.432768854158493,0.019905377,11.452168,1.89884,2498.5515,2590.4326,822.0159
330004950354625664,22.43295682245492,0.056991704,12.984285,,,820.0286,
1633676508518808576,22.43308893622324,0.07917998,17.51509,4.112095,270.98557,562.57666,13.577114
4184474318814979968,22.43319487855276,0.038921636,15.603101,3.2143564,923.66797,1034.5153,115.340416
2294405721759384064,22.433815568895195,0.035497665,5.9282465,0.6727476,386.61923,2212.3108,1355.4373
3118919591528919168,22.434136169513934,0.018576425,12.834557,2.3906155,1469.8746,2068.1658,739.59906
957065124691649280,22.434644425769317,0.090408355,16.46915,3.6275425,400.87384,700.0736,35.75766
3155423106989584896,22.434767344666174,0.013596131,9.092314,1.091052,2572.1982,6212.709,2086.5847
3586742174032856832,22.435330192038982,0.021816501,14.293625,2.6609354,2003.313,3411.4856,799.15564
1742323100748659072,22.435347930739116,0.018116014,8.519776,1.0014296,3925.4272,7864.4746,4550.0444
720576185193027072,22.435353452864614,0.08586235,16.627802,,,725.93634,
860586724564170368,22.435644672548865,0.019395493,7.9896812,0.85593843,3318.8567,7418.515,4004.073
6311115212071313536,22.436264646690184,0.021647908,13.452229,2.5742197,919.1015,1172.2892,291.85614
3126544296647287296,22.43635908803871,0.10749081,16.934124,3.807352,274.22635,587.19135,20.775444
4144298679372999168,22.436818725158822,0.020539023,11.43085,1.933012,1671.1235,2026.2345,1239.4741
2775316852023820672,22.436856881465413,0.030143458,11.541844,2.0013533,1643.7637,2529.438,1121.1631
5554229274574587392,22.436890334360744,0.062456198,17.203573,4.1183815,380.32202,968.78076,17.258354
6697858840773435776,22.437022174358823,0.062170792,12.887322,2.831153,10.965968,819.43506,8.811832
5721057173131773184,22.43727314966905,0.09666402,17.608725,0.058540344,114.81647,1136.6809,182.872
2770873210140933760,22.43731677849745,0.0437082,15.831902,3.313877,736.27277,1322.4425,159.37357
6273817200676712960,22.437532502564654,0.024038896,6.620581,0.6313176,1145.9679,3096.6465,984.2198
5132186512255413248,22.438426902924245,0.020124895,12.9838085,2.375886,1111.1617,2167.5488,610.51685
6567892099605611648,22.439263475827563,0.02574438,14.878255,3.0348854,573.3741,1800.2847,335.93716
1098626727074226304,22.439626866971278,0.013809095,10.975833,1.7133074,4211.0054,5041.0146,2031.9244
5601507827904047104,22.44038294972066,0.019345485,14.475622,2.971918,981.3045,1896.5632,289.886
515529086371772032,22.44050301053471,0.027422704,7.4856024,0.7185612,1330.766,4213.685,1640.652
4539721199980936704,22.44106004750122,0.017012808,12.966519,2.307932,2534.1677,4428.597,1372.1084
653027276027556224,22.441626322647462,0.025766496,6.6323094,0.67645454,2325.0417,5624.935,2723.3672
6399457226152230528,22.44168770505256,0.043130644,16.196827,3.401782,923.79395,1803.6538,90.60459
5729273243703152896,22.44172599803915,0.027348978,14.754664,2.7265015,1378.722,2077.0247,424.29852
4588248145676290048,22.44192152556621,0.048633587,16.501009,3.994811,753.9114,1188.362,35.309814
3595328810089210240,22.44192342865495,0.14000249,17.250208,4.0607157,317.308,781.58246,15.956136
1114372150198646528,22.442594628868992,0.057307348,16.55077,3.7709064,660.55066,1045.2579,50.479713
4474929384941435904,22.443457341245438,0.021013753,7.636466,0.78241587,2324.289,4415.288,1917.8575
5727044602354184960,22.44357417918025,0.025096152,14.744488,-0.026851654,749.7009,2397.0076,746.786
