TIC_ID,TIC_ra,TIC_dec,TIC_pmra,TIC_pmdec,TIC_Tmag,TIC_contratio,CTL_flag,CST_flag,MovingGroup,NameInLocalFile,LocalFile
43866712,77.912513,-8.469155,0.0300493,-3.1034,14.115,0.0,False,False,GAIAPMS,b'3206924231635672448',pms_ZARI.dat
43866855,77.923186,-8.154701,2.76875,-1.47698,12.105,0.0,False,False,GAIAPMS,b'3206968315179932032',pms_ZARI.dat
43867429,77.940339,-6.961908,-0.205052,-3.19558,13.926,0.0,False,False,GAIAPMS,b'3207953408877804416',pms_ZARI.dat
43867581,77.991587,-6.64185,3.1305,-6.37722,15.663,0.0,False,False,GAIAPMS,b'3207969695393751808',pms_ZARI.dat
43868252,78.035781,-6.523766,0.659772,-1.79803,15.299,0.0,False,False,GAIAPMS,b'3208533744857960576',pms_ZARI.dat
43868590,78.139721,-7.235408,0.808214,-4.57002,12.225,0.0,False,False,GAIAPMS,b'3207886785345267456',pms_ZARI.dat
43868895,78.053915,-7.832542,-1.17468,-2.32501,15.726,0.0,False,False,GAIAPMS,b'3206984704775064064',pms_ZARI.dat
43868913,78.105609,-7.868404,1.18874,-4.14655,14.835,0.0,False,False,GAIAPMS,b'3206983639623173376',pms_ZARI.dat
43899981,78.111583,-9.703669,1.17629,-4.32558,15.031,0.0,False,False,GAIAPMS,b'3182527438706070400',pms_ZARI.dat
43901872,78.151534,-9.609762,2.78295,-2.26627,12.561,0.0,False,False,GAIAPMS,b'3182554449757895808',pms_ZARI.dat
43901877,78.144844,-9.60538,13.2793,-2.34382,14.033,0.0,False,False,GAIAPMS,b'3182554445460481536',pms_ZARI.dat
43903124,78.234018,-7.012839,1.16522,-7.09456,15.974,0.0,False,False,GAIAPMS,b'3207943955653113344',pms_ZARI.dat
43929271,257.185056,-34.819818,-10.2177,-48.0373,13.724,0.510744154,False,False,GAIAPMS,b'5977349485273435904',pms_ZARI.dat
43930428,257.266538,-34.926544,0.0,0.0,11.287,0.0,False,False,GAIAPMS,b'5977344915431237888',pms_ZARI.dat
43992021,278.243727,-2.342891,-0.1,3.0,10.991,0.1024443,True,False,GAIAPMS,b'4270167089681058560',pms_ZARI.dat
44036643,344.422566,32.501014,-0.573496,-18.3376,9.944,0.0044981367,True,False,GAIAPMS,b'1889950365185481088',pms_ZARI.dat
44099723,344.664637,30.987157,6.6892,-1.32143,15.488,0.0,False,False,GAIAPMS,b'1886420524840613632',pms_ZARI.dat
44258235,144.755169,-37.353254,-14.0666,-11.0006,12.87,0.0,False,False,GAIAPMS,b'5433027255989562880',pms_ZARI.dat
44262885,266.941653,16.317559,22.1235,9.95843,9.795,0.0,False,False,GAIAPMS,b'4501291103927543552',pms_ZARI.dat
44267647,266.931102,12.755636,1.76043,-7.58128,11.677,0.0,False,False,GAIAPMS,b'4499195189948798464',pms_ZARI.dat
44299702,343.912222,28.176472,5.88831,-3.64079,10.893,0.07574201,True,False,GAIAPMS,b'1884338496494255104',pms_ZARI.dat
44510211,145.467983,-41.053584,-23.0298,4.08395,14.019,0.0,False,False,GAIAPMS,b'5425617509692729216',pms_ZARI.dat
44681332,60.36878,-26.445325,-15.002,-4.49251,10.903,0.0,False,False,GAIAPMS,b'4890316734652669824',pms_ZARI.dat
44844726,146.556867,-40.389808,-14.1272,2.64612,11.99,0.0,False,False,GAIAPMS,b'5431557724340564480',pms_ZARI.dat
44997191,147.019301,-38.087456,0.0,0.0,13.166,0.0,False,False,GAIAPMS,b'5432321060287733888',pms_ZARI.dat
44999952,129.502493,-55.105743,0.0,0.0,14.651,0.0,False,False,GAIAPMS,b'5317681678714511232',pms_ZARI.dat
45162895,147.548987,-37.892832,-23.1166,10.4009,12.048,0.0,False,False,GAIAPMS,b'5432409601034476160',pms_ZARI.dat
45183230,130.121971,-54.016156,-8.12016,10.8586,15.4,0.0,False,False,GAIAPMS,b'5317890899463004032',pms_ZARI.dat
45391069,229.949952,-55.605583,0.0,0.0,12.761,0.0,False,False,GAIAPMS,b'5886458292157960960',pms_ZARI.dat
45399272,130.365121,-55.817959,-19.8715,14.5203,14.715,0.0,False,False,GAIAPMS,b'5316840625339426048',pms_ZARI.dat
45407296,130.47876,-54.820325,-28.3448,24.1466,14.479,0.0,False,False,GAIAPMS,b'5317776069215504000',pms_ZARI.dat
45408789,130.430735,-55.321037,-19.174,14.7379,14.589,0.6105699,False,False,GAIAPMS,b'5316903881619537024',pms_ZARI.dat
45410703,130.605939,-55.993339,-18.488,12.9923,14.182,0.0,False,False,GAIAPMS,b'5316823067513350528',pms_ZARI.dat
45489413,257.764458,-35.045503,-11.2939,-12.3055,12.892,0.0,False,False,GAIAPMS,b'5977304375300160640',pms_ZARI.dat
45683897,131.083353,-59.35725,0.0,0.0,14.506,0.0,False,False,GAIAPMS,b'5302542301251919360',pms_ZARI.dat
45738586,257.911999,-34.320942,0.0,0.0,13.349,0.0,False,False,GAIAPMS,b'5978890008525744128',pms_ZARI.dat
45781130,131.127865,-54.482117,-21.7605,22.9402,12.625,0.0,False,False,GAIAPMS,b'5317059771754582784',pms_ZARI.dat
45787922,131.449246,-55.444863,-18.0308,10.5996,11.874,0.0,False,False,GAIAPMS,b'5316934560559622400',pms_ZARI.dat
45841864,230.231225,-58.792936,-37.2506,-29.2143,12.344,0.0,False,False,GAIAPMS,b'5876885394205151488',pms_ZARI.dat
45886367,149.641407,-38.269779,0.0,0.0,14.27,0.0,False,False,GAIAPMS,b'5421616421237769856',pms_ZARI.dat
45975697,131.677626,-55.136928,-25.8949,25.9905,13.709,0.0,False,False,GAIAPMS,b'5316965243808427392',pms_ZARI.dat
46182790,278.953254,-1.561017,-0.416221,-23.2744,13.284,0.0,False,False,GAIAPMS,b'4271823851846684160',pms_ZARI.dat
46223659,132.068639,-54.45543,-8.59111,8.64223,14.444,0.0,False,False,GAIAPMS,b'5317376671620533376',pms_ZARI.dat
46224118,132.050451,-54.326352,-24.2492,22.1473,14.479,0.0,False,False,GAIAPMS,b'5317426493243673088',pms_ZARI.dat
46230053,132.100785,-55.173264,-14.2958,10.2902,15.898,0.0,False,False,GAIAPMS,b'5316780358363212032',pms_ZARI.dat
46278467,258.120311,-32.750422,-5.12089,1.58398,14.279,0.0,False,False,GAIAPMS,b'5979854275840271872',pms_ZARI.dat
46286295,258.141722,-33.450821,0.0,0.0,12.07,0.0,False,False,GAIAPMS,b'5979045142711311488',pms_ZARI.dat
46304793,235.075231,-4.203163,-17.6689,-19.3871,13.274,0.0,False,False,GAIAPMS,b'4401058112108797312',pms_ZARI.dat
46309751,83.021151,-14.917071,0.232062,-0.41485,14.093,0.0,False,False,GAIAPMS,b'2984307001415070720',pms_ZARI.dat
46425601,52.580381,26.592804,4.80593,-6.3544,11.593,0.0,False,False,GAIAPMS,b'117704094143142272',pms_ZARI.dat
46432069,83.958113,-16.246103,-23.4643,-6.88234,11.295,0.0,False,False,GAIAPMS,b'2971911038603102080',pms_ZARI.dat
46531934,84.553423,-16.659402,-3.29569,-3.08901,15.759,0.0,False,False,GAIAPMS,b'2971823769165408896',pms_ZARI.dat
46621913,84.946712,-16.376292,-6.70522,3.92987,15.685,0.0,False,False,GAIAPMS,b'2971857854025799040',pms_ZARI.dat
46626319,84.96477,-15.179621,2.02935,-2.00949,14.907,0.0,False,False,GAIAPMS,b'2972279688533526144',pms_ZARI.dat
46631830,54.06987,28.391613,6.05884,-6.47748,15.303,0.0,False,False,GAIAPMS,b'119513997657933696',pms_ZARI.dat
46636764,85.107525,-12.847309,-14.5474,8.168,12.258,0.0,False,False,GAIAPMS,b'3008678260759555712',pms_ZARI.dat
46638579,85.237175,-14.108662,-0.196618,0.943729,13.816,0.0,False,False,GAIAPMS,b'2996422558697285376',pms_ZARI.dat
46638640,85.245387,-14.24658,-0.436115,9.5918,15.505,0.0,False,False,GAIAPMS,b'2996416751901743744',pms_ZARI.dat
46648082,266.337443,-0.831783,1.47658,-22.1077,11.607,0.146534666,True,False,GAIAPMS,b'4371155480348187776',pms_ZARI.dat
46853945,266.681437,-0.558721,3.9816,4.71931,11.401,0.0,False,False,GAIAPMS,b'4371260449346585856',pms_ZARI.dat
47000765,143.547251,-11.415777,-12.366,-22.5305,11.447,0.0,False,False,GAIAPMS,b'5739895724322079360',pms_ZARI.dat
47100002,280.231359,-0.835762,0.74587,-5.25643,11.346,0.0,False,False,GAIAPMS,b'4272263003665634560',pms_ZARI.dat
47215568,80.585862,17.127553,-0.222321,-9.34934,14.517,0.0,False,False,GAIAPMS,b'3394266684995672448',pms_ZARI.dat
47267999,258.349366,-35.231803,-13.5727,-6.38172,12.724,0.0,False,False,GAIAPMS,b'5978600287158964480',pms_ZARI.dat
47269668,258.442269,-35.375217,0.0,0.0,12.767,0.0,False,False,GAIAPMS,b'5977049632159431424',pms_ZARI.dat
47269684,258.441558,-35.376686,0.0,0.0,14.673,0.0,False,False,GAIAPMS,b'5977049632159429760',pms_ZARI.dat
47277098,80.670871,14.887113,-2.0886,-16.6194,12.059,0.0,False,False,GAIAPMS,b'3390356821647429376',pms_ZARI.dat
47278454,80.634112,16.109313,-6.53648,-7.19489,15.487,0.0,False,False,GAIAPMS,b'3391060302930374912',pms_ZARI.dat
47327884,287.252548,-5.85149,0.0,0.0,15.969,0.0,False,False,GAIAPMS,b'4206038486311262592',pms_ZARI.dat
47488747,81.24538,13.78068,-0.183315,-7.21937,16.075,0.0,False,False,GAIAPMS,b'3389458761166182656',pms_ZARI.dat
47549356,97.11691,-18.53281,-13.311,6.02935,15.955,0.0,False,False,GAIAPMS,b'2940266136181592192',pms_ZARI.dat
47618130,220.393555,-32.616848,0.0,0.0,13.056,0.0,False,False,GAIAPMS,b'6215878641620981376',pms_ZARI.dat
47738170,296.985087,-13.536741,6.61352,-29.2122,11.59,0.0,False,False,GAIAPMS,b'4182695652592669568',pms_ZARI.dat
47748785,221.161322,-34.340978,-11.2005,-13.4866,12.487,0.0,False,False,GAIAPMS,b'6203504600314663040',pms_ZARI.dat
47753261,221.288787,-33.22741,-19.4594,-19.9569,13.22,0.0,False,False,GAIAPMS,b'6215690109729258624',pms_ZARI.dat
47754540,221.31836,-31.821414,-24.138,-25.2284,13.228,0.0162680559,False,False,GAIAPMS,b'6217519250407676032',pms_ZARI.dat
47864275,297.184172,-13.429778,-1.00801,8.67402,12.719,0.0,False,False,GAIAPMS,b'4188701941019001856',pms_ZARI.dat
47884202,221.551336,-30.976593,-15.2145,-13.7493,14.133,0.0,False,False,GAIAPMS,b'6217621539349455744',pms_ZARI.dat
47886825,221.727228,-31.843477,-22.8249,-27.2459,12.98,0.0,False,False,GAIAPMS,b'6217510248156489856',pms_ZARI.dat
47942193,297.279869,-14.131738,0.318412,-21.8823,9.719,0.0255266018,True,False,GAIAPMS,b'4182425859928390656',pms_ZARI.dat
48000779,221.904518,-34.736038,-23.6953,-18.0583,11.81,0.0,False,False,GAIAPMS,b'6203246416941579008',pms_ZARI.dat
48004704,222.144596,-33.580254,-16.2165,-19.4473,12.441,0.0,False,False,GAIAPMS,b'6203602250691222016',pms_ZARI.dat
48053380,98.838568,-18.79809,-4.25354,8.6683,14.681,0.0,False,False,GAIAPMS,b'2940337982395232512',pms_ZARI.dat
48117319,222.447204,-35.196316,0.0,0.0,14.658,0.0,False,False,GAIAPMS,b'6203185226546694912',pms_ZARI.dat
48119667,222.639958,-34.34184,-33.0127,-31.1372,12.957,0.021204304,False,False,GAIAPMS,b'6203360942248429440',pms_ZARI.dat
48314819,223.153146,-32.768858,-25.4503,-24.1663,12.91,0.0,False,False,GAIAPMS,b'6205172593814395264',pms_ZARI.dat
48363204,223.432636,-35.047819,-12.8219,-21.354,13.643,0.0,False,False,GAIAPMS,b'6202521911798641280',pms_ZARI.dat
48364210,223.543067,-34.144754,-31.7691,-30.9949,11.251,0.0,False,False,GAIAPMS,b'6204835795359050752',pms_ZARI.dat
48427567,149.867895,-32.790695,0.0,0.0,11.039,0.0,False,False,GAIAPMS,b'5459828195514072960',pms_ZARI.dat
48483071,287.547104,-4.531551,-9.23026,-27.2458,12.623,0.0,False,False,GAIAPMS,b'4212386722852507648',pms_ZARI.dat
48535174,229.334008,-29.670829,-22.1183,-25.8414,13.323,0.0,False,False,GAIAPMS,b'6211463071633630720',pms_ZARI.dat
48541105,96.350895,-28.189422,-2.67183,13.9546,16.103,0.0,False,False,GAIAPMS,b'2898339966811225216',pms_ZARI.dat
48543980,96.400193,-24.2928,-7.61555,5.53068,16.404,0.0,False,False,GAIAPMS,b'2924363551614388864',pms_ZARI.dat
48560793,229.451505,-27.933962,-10.6858,-22.809,14.193,0.0,False,False,GAIAPMS,b'6213898111933718272',pms_ZARI.dat
48561504,229.404152,-28.712933,0.0,0.0,14.213,0.0,False,False,GAIAPMS,b'6213086019515819904',pms_ZARI.dat
48627984,229.726197,-27.054245,0.0,0.0,12.809,0.0,False,False,GAIAPMS,b'6214105850910419456',pms_ZARI.dat
48630780,229.82529,-29.722351,-21.8611,-20.3342,11.237,0.0,False,False,GAIAPMS,b'6211292986632776320',pms_ZARI.dat
48642415,100.252766,-21.516904,1.19512,-19.0852,14.497,0.0,False,False,GAIAPMS,b'2926675004234360192',pms_ZARI.dat
48645735,100.182908,-19.325298,-11.658,6.43104,14.313,0.0,False,False,GAIAPMS,b'2939401335931465728',pms_ZARI.dat
48749482,100.374315,-23.806128,0.222153,0.29828,14.085,0.0,False,False,GAIAPMS,b'2925375278410650624',pms_ZARI.dat
48770068,299.262368,-12.313997,5.3325,1.23952,12.492,0.0,False,False,GAIAPMS,b'4189039869044555648',pms_ZARI.dat
48810325,100.557292,-22.762582,-2.78198,5.28196,15.442,0.0,False,False,GAIAPMS,b'2925508422395711744',pms_ZARI.dat
48971109,163.887006,-31.36038,-11.7587,-8.34984,11.64,0.0,False,False,GAIAPMS,b'5451243857260300544',pms_ZARI.dat
49158240,287.930025,-2.554035,6.93266,3.04036,11.987,0.0,False,False,GAIAPMS,b'4261287021462985728',pms_ZARI.dat
49175229,165.30184,-31.694948,-29.7318,-7.09675,13.377,0.0,False,False,GAIAPMS,b'5451903980850640512',pms_ZARI.dat
49178630,165.4663,-34.7047,-68.2245,-13.9343,9.494,0.0203307439,True,False,GAIAPMS,b'5401795662560500352',pms_ZARI.dat
49365435,288.030471,-1.167344,9.06955,4.117,11.756,0.0,False,False,GAIAPMS,b'4262285000063247104',pms_ZARI.dat
49374537,288.087049,-2.293626,0.452142,-20.0129,11.24,0.2710598,True,False,GAIAPMS,b'4261301972273012224',pms_ZARI.dat
49602386,240.528802,-10.810784,-5.35435,-11.0394,15.595,0.0,False,False,GAIAPMS,b'4343534034572282752',pms_ZARI.dat
49672238,95.668265,-27.867673,-8.99211,12.1704,11.143,0.106221564,True,False,GAIAPMS,b'2898595092165439616',pms_ZARI.dat
49705883,95.935831,-24.95946,-7.2788,12.2966,15.184,0.0,False,False,GAIAPMS,b'2900294627904491264',pms_ZARI.dat
49708065,95.986723,-27.717479,-10.3823,10.5839,13.221,0.0,False,False,GAIAPMS,b'2898557193374293248',pms_ZARI.dat
49777429,241.316592,-11.967775,-10.9,-32.2,10.126,0.0,False,False,GAIAPMS,b'4342797189977541248',pms_ZARI.dat
49850469,39.188281,64.366789,-8.53434,-7.21415,13.396,0.0,False,False,GAIAPMS,b'515761014606931584',pms_ZARI.dat
49878223,242.118567,-6.126258,-17.5256,-28.3563,11.219,0.0,False,False,GAIAPMS,b'4350131134395318912',pms_ZARI.dat
49924498,111.83649,-12.088234,0.35768,-10.5421,10.918,0.146903917,True,False,GAIAPMS,b'3034474938154096000',pms_ZARI.dat
49934467,59.303551,-0.54036,5.32742,-2.15096,15.128,0.0,False,False,GAIAPMS,b'3256584705093841024',pms_ZARI.dat
50105783,111.991294,-13.918636,-6.85786,10.336,12.693,0.0,False,False,GAIAPMS,b'3033263997899281280',pms_ZARI.dat
50127007,39.859234,60.222907,-5.93536,-3.703,12.619,0.0,False,False,GAIAPMS,b'465177432411574400',pms_ZARI.dat
50464901,290.372953,-3.022004,-10.1909,-14.4252,12.093,0.0,False,False,GAIAPMS,b'4212835740223201664',pms_ZARI.dat
50527119,81.775859,-5.974256,2.86594,1.55876,14.541,0.0,False,False,GAIAPMS,b'3209047044990023168',pms_ZARI.dat
50527683,81.932215,-5.015844,2.33141,-2.55276,15.71,0.0,False,False,GAIAPMS,b'3209730357107204864',pms_ZARI.dat
50586632,82.109922,-5.741462,0.037206,-3.15196,14.387,0.0,False,False,GAIAPMS,b'3209079549302456576',pms_ZARI.dat
50588194,82.110954,-3.156929,1.55757,-1.70869,12.188,0.0,False,False,GAIAPMS,b'3210775958305145728',pms_ZARI.dat
50620861,82.275971,-3.543194,0.986148,-1.47359,16.404,0.0,False,False,GAIAPMS,b'3210750081125075072',pms_ZARI.dat
50623939,82.399885,-3.341485,3.68618,1.23596,16.007,0.0,False,False,GAIAPMS,b'3210760221544963072',pms_ZARI.dat
50631044,290.431459,-2.307169,-0.399488,-23.2567,14.925,0.0,False,False,GAIAPMS,b'4214631345792667136',pms_ZARI.dat
50656944,82.502669,-0.14236,-4.22136,-1.1672,15.927,0.0,False,False,GAIAPMS,b'3220959080949219200',pms_ZARI.dat
50657005,82.460422,-0.222739,8.76,-45.84,14.437,0.0,False,False,GAIAPMS,b'3220934449312650240',pms_ZARI.dat
50720111,82.661124,-1.083328,-5.90422,-2.3489,14.746,0.0,False,False,GAIAPMS,b'3220277113157524864',pms_ZARI.dat
50721732,82.708983,-0.939178,0.0,0.0,13.289,0.0,False,False,GAIAPMS,b'3220658781131686528',pms_ZARI.dat
50721914,82.708547,-1.206044,-3.38048,-5.8356,15.942,0.0,False,False,GAIAPMS,b'3220263369262201600',pms_ZARI.dat
50724982,82.860036,-5.610272,9.99263,-15.5318,12.68,0.0,False,False,GAIAPMS,b'3209402565202552960',pms_ZARI.dat
50745567,82.991111,-3.06022,6.02,-57.52,11.25,0.0,False,False,GAIAPMS,b'3216729878197029120',pms_ZARI.dat
50746417,83.032819,-4.388035,2.78314,-0.193597,12.11,0.0,False,False,GAIAPMS,b'3209827285928726912',pms_ZARI.dat
50787892,83.11056,-1.189063,-2.28864,-4.39459,15.44,0.0,False,False,GAIAPMS,b'3217633577967729664',pms_ZARI.dat
50926684,127.109149,-6.376614,1.9862,1.64018,13.793,0.0,False,False,GAIAPMS,b'3064858120914732800',pms_ZARI.dat
51023560,42.057112,61.819176,0.0,0.0,14.198,0.0,False,False,GAIAPMS,b'465742547031532544',pms_ZARI.dat
51077258,276.163067,-29.758781,0.416624,-36.04,11.23,0.0,False,False,GAIAPMS,b'4048015232057762432',pms_ZARI.dat
51420834,243.884179,-43.14239,-14.423,-21.6869,11.309,0.0,False,False,GAIAPMS,b'5993169297258827264',pms_ZARI.dat
51519131,243.831122,-44.656948,0.0,0.0,15.505,0.0,False,False,GAIAPMS,b'5990748065251745152',pms_ZARI.dat
51522805,310.873069,-6.10793,-2.13295,-6.97939,12.24,0.0,False,False,GAIAPMS,b'6907391019333180160',pms_ZARI.dat
51745222,300.919793,-0.415257,-1.45267,-5.8343,14.698,0.0,False,False,GAIAPMS,b'4236170091375016704',pms_ZARI.dat
51787387,301.084042,-3.556729,14.8246,8.43239,11.221,0.0,False,False,GAIAPMS,b'4221797275375236352',pms_ZARI.dat
51810968,337.87986,16.687397,13.2632,5.18875,12.406,0.0,False,False,GAIAPMS,b'2736851743396266240',pms_ZARI.dat
51835127,98.02212,-30.471663,-0.996426,10.8568,14.41,0.0,False,False,GAIAPMS,b'2894088022205101696',pms_ZARI.dat
51884260,13.793479,63.50426,17.3981,-4.85474,13.067,0.0,False,False,GAIAPMS,b'523743400306754816',pms_ZARI.dat
51987403,3.53427,15.243396,40.5821,-3.75725,12.839,0.0009093002,False,False,GAIAPMS,b'2769295136076283648',pms_ZARI.dat
51996014,98.543244,-30.112666,-10.3531,18.64,14.916,0.0,False,False,GAIAPMS,b'2894121007553774208',pms_ZARI.dat
52147026,252.144664,-50.069087,8.23565,3.92098,11.658,0.0,False,False,GAIAPMS,b'5937551291888086784',pms_ZARI.dat
52164680,99.051174,-35.536299,-7.63805,8.51335,15.702,0.0,False,False,GAIAPMS,b'5580914731020016256',pms_ZARI.dat
52277485,99.68831,-34.867307,-16.8706,11.8997,15.029,0.0,False,False,GAIAPMS,b'5581031691569275520',pms_ZARI.dat
52302765,83.706238,15.632915,3.52115,-8.38476,15.555,0.0,False,False,GAIAPMS,b'3396029442654233472',pms_ZARI.dat
52304906,83.685401,15.002788,-4.51213,-6.97795,14.856,0.0,False,False,GAIAPMS,b'3389801396476815872',pms_ZARI.dat
52322112,100.134035,-35.311868,-14.1126,10.9416,13.093,0.0,False,False,GAIAPMS,b'5580957027858078336',pms_ZARI.dat
52373764,83.8177,13.8998,3.78,-40.3,12.873,0.7475724,True,False,GAIAPMS,b'3341625087618092672',pms_ZARI.dat
52438549,243.083161,-14.731173,5.08388,3.00767,15.746,0.0,False,False,GAIAPMS,b'4329215266438076800',pms_ZARI.dat
52495497,98.843729,-3.92463,-11.0303,-11.3702,14.661,0.0,False,False,GAIAPMS,b'3104832068736976768',pms_ZARI.dat
52530341,16.627479,65.989777,0.0,0.0,15.993,0.0,False,False,GAIAPMS,b'525196434979425024',pms_ZARI.dat
52583022,84.153868,13.010263,2.44559,-38.9365,13.101,0.0,False,False,GAIAPMS,b'3341238918520502912',pms_ZARI.dat
52591326,84.332305,15.706076,1.19368,-9.12254,15.581,0.0,False,False,GAIAPMS,b'3396042430635174016',pms_ZARI.dat
52632057,16.79205,62.331908,-12.1577,-4.88225,12.756,0.0,False,False,GAIAPMS,b'522874957917275264',pms_ZARI.dat
52646917,101.262482,-32.348192,-6.72948,8.9572,14.788,0.0,False,False,GAIAPMS,b'5583927873917713792',pms_ZARI.dat
52666227,99.192638,-4.758363,-5.148,-0.17964,14.269,0.0,False,False,GAIAPMS,b'3103883288983825024',pms_ZARI.dat
52697189,243.985314,-12.012166,-3.70584,-8.8411,14.048,0.0,False,False,GAIAPMS,b'4342279285641228416',pms_ZARI.dat
52739462,99.153026,-1.770829,4.26341,1.43609,15.034,0.0,False,False,GAIAPMS,b'3118883518102537600',pms_ZARI.dat
52742749,99.128828,-0.315314,-2.13975,5.2772,12.962,0.0,False,False,GAIAPMS,b'3119595898556261760',pms_ZARI.dat
52816332,99.229237,-3.882928,1.04446,2.83872,13.761,0.0,False,False,GAIAPMS,b'3104823822400074624',pms_ZARI.dat
52816384,99.220534,-3.910724,-4.8123,-2.50043,13.278,0.0,False,False,GAIAPMS,b'3104823337065738240',pms_ZARI.dat
52893463,244.862197,-12.372726,-4.00964,-23.0801,12.432,0.0,False,False,GAIAPMS,b'4330186410082167680',pms_ZARI.dat
52908288,99.378731,-0.891942,-7.74065,-11.2994,14.364,0.0,False,False,GAIAPMS,b'3119001367707702784',pms_ZARI.dat
52924253,102.266912,-33.923462,-4.00993,1.62536,15.089,0.0,False,False,GAIAPMS,b'5582422264541245696',pms_ZARI.dat
52959168,245.181083,-14.73879,-9.73145,-16.2682,12.083,0.0,False,False,GAIAPMS,b'4328828203984643456',pms_ZARI.dat
52968258,99.559172,-4.26516,-4.97106,-3.80394,12.324,0.0,False,False,GAIAPMS,b'3104042962985865216',pms_ZARI.dat
53058466,102.396143,-35.874216,-9.9634,6.73146,15.731,0.0,False,False,GAIAPMS,b'5579153416472769664',pms_ZARI.dat
53079005,99.679004,-0.158561,-8.48732,-3.85787,15.135,0.0,False,False,GAIAPMS,b'3119437534522909824',pms_ZARI.dat
53134395,276.948838,-29.768826,0.0,0.0,10.634,0.0,False,False,GAIAPMS,b'4048038837196484224',pms_ZARI.dat
53231373,282.979054,-3.247267,1.16306,-4.22698,12.364,0.0,False,False,GAIAPMS,b'4258751929905373568',pms_ZARI.dat
53237111,99.915163,-4.201832,-4.83444,-1.85895,13.94,0.0,False,False,GAIAPMS,b'3104022965618505344',pms_ZARI.dat
53238417,99.828054,-3.689922,-6.08904,-0.553363,14.2,0.0,False,False,GAIAPMS,b'3104104226398722432',pms_ZARI.dat
53414083,100.064736,-4.697308,-7.78439,0.405752,15.643,0.0,False,False,GAIAPMS,b'3103779350775774464',pms_ZARI.dat
53416795,100.076467,-3.624108,-9.62003,-2.23527,12.969,0.0,False,False,GAIAPMS,b'3105603925899678592',pms_ZARI.dat
53421179,100.110736,-1.809607,-9.9023,-3.58821,14.367,0.0,False,False,GAIAPMS,b'3106835477704600192',pms_ZARI.dat
53492617,100.237665,-2.131502,-5.11643,-3.78169,14.836,0.0,False,False,GAIAPMS,b'3106603004012849152',pms_ZARI.dat
53607778,157.275707,-34.614841,-25.1497,17.1354,12.541,0.0,False,False,GAIAPMS,b'5447231915427088896',pms_ZARI.dat
53625973,283.000905,-0.110213,1.12608,-16.4165,14.238,0.0,False,False,GAIAPMS,b'4266252763927634944',pms_ZARI.dat
53640588,100.361645,-2.743869,0.0,0.0,14.467,0.0,False,False,GAIAPMS,b'3106517894941860096',pms_ZARI.dat
53915643,282.998584,-3.161634,6.35753,-0.141515,11.195,0.0,False,False,GAIAPMS,b'4258753647893337216',pms_ZARI.dat
53941553,328.788892,-29.67243,4.94276,14.2482,13.925,0.0,False,False,GAIAPMS,b'6617499178032102912',pms_ZARI.dat
54058969,104.049882,-24.55699,-8.8785,12.5668,15.007,0.0,False,False,GAIAPMS,b'2922273693550054912',pms_ZARI.dat
54065534,104.020724,-28.157866,-3.48764,3.36264,14.489,0.0,False,False,GAIAPMS,b'5609123938784110464',pms_ZARI.dat
54075419,230.812834,-32.903805,-17.9548,-21.1881,14.452,0.0,False,False,GAIAPMS,b'6206893123353207296',pms_ZARI.dat
54077130,230.814842,-31.444255,-36.8003,-50.0929,13.021,0.0,False,False,GAIAPMS,b'6207879625800596224',pms_ZARI.dat
54077131,230.815355,-31.443386,0.0,0.0,13.18,0.0,False,False,GAIAPMS,b'6207879625800596352',pms_ZARI.dat
54077774,230.752128,-30.861811,-12.7396,18.7314,12.382,0.0,False,False,GAIAPMS,b'6208100795137662592',pms_ZARI.dat
54105396,230.952288,-35.320141,-25.7029,-20.8193,12.678,0.0,False,False,GAIAPMS,b'6205972041845892864',pms_ZARI.dat
54105673,230.897345,-35.522289,1.94566,-10.6984,14.99,0.0,False,False,GAIAPMS,b'6013814483471286272',pms_ZARI.dat
54105675,230.916415,-35.524127,-26.9531,-26.0653,13.126,0.0,False,False,GAIAPMS,b'6013814655270219392',pms_ZARI.dat
54147487,160.625438,-33.671175,-122.2,-29.3,9.354,0.0,False,False,GAIAPMS,b'5444751795151480320',pms_ZARI.dat
54171374,231.108955,-33.371151,-14.2761,-20.8088,15.635,0.0,False,False,GAIAPMS,b'6206446820412087168',pms_ZARI.dat
54172975,231.012702,-32.164136,-23.0704,-29.8287,10.677,0.0,False,False,GAIAPMS,b'6207691879894474880',pms_ZARI.dat
54175033,231.054302,-30.515909,0.0,0.0,11.405,0.0,False,False,GAIAPMS,b'6208136396122878976',pms_ZARI.dat
54175516,231.048195,-30.087345,0.0,0.0,13.762,0.248358265,False,False,GAIAPMS,b'6209697152880705280',pms_ZARI.dat
54177257,231.201456,-31.318821,-22.7196,-32.127,13.263,0.0,False,False,GAIAPMS,b'6207876224186962432',pms_ZARI.dat
54245635,231.406144,-35.6963,-22.8321,-26.6373,13.9,0.0,False,False,GAIAPMS,b'6013770571725180032',pms_ZARI.dat
54245747,231.40277,-35.625541,-19.5322,-26.4602,10.944,0.0,False,False,GAIAPMS,b'6013772083553731968',pms_ZARI.dat
54250449,231.287602,-32.150951,-9.62957,-17.4105,14.193,0.0,False,False,GAIAPMS,b'6206944869118980096',pms_ZARI.dat
54342897,231.467712,-33.625291,-16.7891,-23.8515,15.263,0.0,False,False,GAIAPMS,b'6206612335571142912',pms_ZARI.dat
